quantidade;valor_venda;desconto;id_produto;id_venda
93;1595.27;12.25;1;1159486
26;516.3;16.08;1;693255
76;4806.87;0.05;1;813816
80;2960.65;9.9;1;175290
19;1532.37;16.07;1;554777
53;1693.75;8.04;1;550054
74;4933.96;10.34;1;1231645
55;2463.65;19.25;1;461531
33;1839.06;11.74;1;840607
25;1378.24;7.29;1;480406
28;733.43;3.32;1;904189
83;2675.08;14.33;1;948414
46;1370.2;12.33;1;1207027
14;3753.88;0.91;1;1192330
34;2384.91;14.78;1;631469
57;3956.07;16.63;1;851498
7;1504.47;16.64;1;668613
20;2506.42;5.26;1;51942
31;2738.69;5.05;1;770155
78;4352.42;0.54;1;992969
20;2461.41;0.87;1;265849
45;1716.75;8.39;1;39516
19;4365.9;9.95;1;1055295
56;933.9;8.29;1;780739
81;1989.9;7.32;1;601752
3;2496.22;11.15;1;1054165
20;4515.66;10.9;1;1022571
46;2082.62;1.76;1;684395
39;2945.69;7.95;1;1182873
41;4564.51;16.23;1;465307
69;1701.91;2.64;1;1079850
26;2430.96;14.96;1;569525
82;1967.57;2.52;1;391484
95;4763.31;19.16;1;317930
33;2000.06;11.65;1;35671
59;3416.88;5.77;1;91205
31;2427.91;17.6;1;559449
54;1297.18;15.84;1;992688
78;4595.03;17.47;1;1182279
13;3486.78;18.37;1;224655
41;593.35;14.32;1;216182
22;853.34;15.96;1;870714
53;2814.23;1.91;1;1081506
69;3262.81;2.56;1;1051399
97;4246.19;3.14;1;1099305
77;4679.12;6.5;1;1284810
15;2043.59;15.74;1;115808
18;1945.54;17.61;1;911837
8;719.77;2.66;1;893594
95;3477.35;19.99;1;800151
60;2834.26;18.97;1;308956
62;4999.49;10.2;1;347962
22;3741.93;5.3;1;1424020
54;4594.09;14.32;1;969863
56;2314.4;5.47;1;1129129
18;4186.39;8.75;1;61932
6;488.78;9.89;1;311024
77;3416.59;5.19;1;1352462
99;61.18;9.76;1;73906
83;1497.07;6.97;1;774578
95;4562.02;7.84;1;685196
94;2146.65;14.42;1;1108067
28;590.22;0.03;1;1042093
81;1650.57;1.94;1;1264683
60;140.62;2.94;1;324416
27;2771.06;10.07;1;1180911
56;1741.07;8.3;1;649462
2;3426.95;16.38;1;941569
83;1213.77;3.24;1;444203
67;493.27;0.43;1;700154
54;3631.21;16.31;1;96742
13;1216.65;1.86;1;1112412
26;4359.34;12.06;1;1336278
78;1204.1;0.83;1;1021577
21;105.03;16.11;1;748575
20;2801.84;19.63;1;1428855
19;4543.4;1.04;1;330109
42;3196.46;6.52;1;1422581
99;4276.98;5.71;1;1484839
11;1459.96;14.1;1;1033418
51;3870.57;18.88;1;436787
42;1009.91;1.57;1;1380160
98;3001.53;12.08;1;539381
73;4275.13;11.21;1;23551
28;4755.01;5.93;1;1199440
18;4872.97;12.91;1;1040073
2;4369.39;2.08;1;1481474
25;2593.41;9.84;1;268853
26;1170.55;4.29;1;866072
9;1830.06;14.35;1;181566
42;3266.2;15.76;1;212589
67;3006.74;18.98;1;136980
46;3462.79;18.2;1;1161837
45;2660.12;18.25;1;525645
71;1104.28;11.43;1;1251186
91;1285.93;3.69;1;1091305
96;785.97;9.24;1;75814
10;2299.94;17.62;1;784188
52;1764.21;16.71;1;978983
85;3359.61;16.7;1;1185459
38;1372.54;5.54;1;19243
53;4883.69;18.23;1;1370070
70;4899.83;13.24;1;451678
67;437.48;4.05;1;1141489
95;403.26;6.6;1;978329
4;3135.67;14.93;1;1338323
58;417.38;13.65;1;1355036
2;1495.8;19.5;1;170238
17;4933.93;19.34;1;1420757
1;454.61;0.83;1;883280
29;3175.19;3.32;1;828212
24;4303.08;11.2;1;764811
61;958.36;19.66;1;1440950
85;3404.68;9.51;1;701023
45;229.52;9.84;1;1187674
49;3992.37;8.9;1;1440111
65;2383.39;8.01;1;696810
64;3586.2;1.31;1;849174
46;367.49;2.25;1;749681
33;2259.4;6.26;1;1006971
56;45.41;19.61;1;1346718
56;1581.66;1.07;1;979409
22;390.23;5.98;1;353126
91;2556.35;17.47;1;990339
1;4916.49;17.5;1;938542
31;3870.46;10.41;1;104972
81;3998.38;18.59;1;103538
6;2537.38;9.33;1;44769
31;3504.66;13.86;1;197062
48;2479.37;19.55;1;269166
12;1069.99;13.44;1;1488923
96;2267.7;10.86;1;281958
45;989.93;17.64;1;1209481
77;2605.17;18.33;1;283579
10;3647.91;1.82;1;1163859
17;4653.39;18.66;1;191115
3;2847.84;8.99;1;534329
57;2966.66;10.53;1;1388174
29;4610.88;3.91;1;395923
48;3926.85;5.1;1;318284
37;3974.85;17.01;1;290446
1;4410.44;12.91;1;1046665
82;4734.86;10.81;1;378682
30;4813.9;9.74;1;574996
15;4492.65;9.03;1;408864
13;39.46;15.71;1;318031
59;2185.4;13.97;1;710536
49;23.15;4.98;1;963818
8;2925.39;0.15;1;1198447
3;194.94;10.95;1;126422
11;4782.93;19.78;1;1129916
25;732.7;12.99;1;191066
58;2503.61;8.68;1;439031
53;4128.55;2.42;1;1069850
22;2165.27;14.47;1;1351863
67;2026.54;17.63;1;436462
32;1957.46;0.18;1;549011
20;246.3;11.92;1;440145
76;522.26;14.4;1;871537
12;948.92;4.31;1;322063
93;847.41;6.81;1;236879
64;3083.14;7.52;1;51078
72;1959.89;6.1;1;223463
3;3877.89;12.27;1;1202987
30;1151.73;19.24;1;260329
10;4896.79;4.65;1;888432
37;3680.65;15.14;1;456889
68;628.13;16.76;1;1420975
37;2606.68;12.32;1;708972
18;4808.32;6.45;1;1480205
85;1059.21;15.96;1;162471
16;4417.41;19.66;1;865003
81;3392.23;16.44;1;495748
99;4847.46;19.49;1;195376
70;2439.37;12.58;1;716000
67;3408.65;14.26;1;712945
30;74.58;3.81;1;1123495
12;4256.04;7.91;1;1248252
57;629.19;3.08;1;910025
33;598.3;2.85;1;106933
99;2531.73;2.57;1;1142970
79;3964.08;11.83;1;1101705
1;2879.6;11.87;1;137668
52;4006.9;0.65;1;1401613
8;3869.48;2.18;1;1124468
56;2761.3;6.26;1;391549
27;3723.11;11.86;1;34370
4;2904.24;1.76;1;100147
37;551.56;15.97;1;604586
36;4717.51;0.77;1;883680
73;486.84;3.25;1;623658
4;136.6;0.59;1;28542
36;3850.73;6.64;1;849342
10;3251.6;6.87;1;282002
91;261.15;10.29;1;471987
84;669.98;13.25;1;138245
78;2444.16;12.97;1;133077
48;1370.11;5.63;1;196743
11;2549.57;3.13;1;1029297
17;1866.43;1.96;1;212117
67;3637.57;3.67;1;1173913
46;655.2;17.56;1;1170022
83;2574.96;19.95;1;1125931
29;2882.07;0.98;1;348322
75;2449.74;16.37;1;515056
52;2104.93;1.25;1;105917
6;1678.03;15.84;1;822539
18;4977.22;18.66;1;986491
14;4509.29;17.54;1;995569
6;539.24;16.12;1;405385
32;4390.42;13.0;1;1117580
19;1432.77;0.15;1;739153
92;2073.84;16.96;1;319286
98;2883.17;13.91;1;12326
28;2998.45;17.66;1;79826
73;4141.22;1.12;1;1229046
98;1484.44;8.61;1;648123
41;423.02;9.29;1;1388289
100;2683.96;8.09;1;132944
62;3227.04;12.99;1;309017
62;3441.75;15.56;1;922770
61;734.94;14.52;1;251533
65;2540.78;14.16;1;922713
80;4006.31;10.12;1;629229
81;261.04;2.04;1;1083290
76;444.76;0.81;1;899297
69;1238.24;1.59;1;648255
96;4430.08;17.2;1;1282552
1;563.66;0.51;1;1332328
77;3610.72;6.38;1;947106
47;3442.32;19.43;1;865888
65;992.99;14.94;1;450643
11;4042.49;2.04;1;987297
60;4633.15;15.23;1;942769
31;231.56;3.79;1;274485
9;4446.65;15.46;1;1341850
11;1889.46;9.36;1;656548
65;3161.81;11.37;1;1296104
9;137.19;10.6;1;55863
94;3116.05;8.32;1;1462758
100;2649.24;18.87;1;902405
94;2201.79;4.54;1;87246
63;283.05;8.04;1;386085
95;2408.47;9.71;1;950453
92;2093.31;6.26;1;1335908
29;1068.88;10.82;1;228635
36;2479.25;3.68;1;733497
27;161.11;7.92;1;1380563
60;1685.96;10.53;1;1463836
56;3378.98;6.68;1;986284
90;3742.18;6.0;1;1226078
21;1423.72;0.25;1;1364613
84;195.96;16.82;1;1179740
20;2435.19;14.36;1;419932
54;2654.49;13.52;1;519442
93;330.1;7.77;1;1280323
4;986.68;16.37;1;578673
23;4063.31;15.57;1;872691
98;2758.73;12.64;1;702804
17;1563.76;16.7;1;750250
95;248.54;7.73;1;770609
59;4138.82;2.0;1;1020784
84;178.62;1.92;1;869503
65;1681.12;15.3;1;804538
64;787.43;7.75;1;938212
51;4206.0;5.47;1;684047
44;2675.89;16.29;1;851455
92;384.51;10.3;1;1364054
8;459.3;14.25;1;443953
31;1828.13;0.04;1;713909
88;553.33;5.52;1;599776
80;3443.98;17.9;1;894448
40;2060.62;16.36;1;804440
19;4536.74;1.14;1;647208
98;718.43;12.05;1;566001
74;2794.01;3.24;1;457957
91;780.23;19.88;1;664705
89;48.89;5.39;1;1283629
15;1115.02;13.79;1;1333660
32;4064.49;0.81;1;1044510
72;3373.68;3.29;1;1413409
89;604.28;18.76;1;65417
50;47.15;18.21;1;177985
78;2132.81;12.06;1;728831
95;1395.1;3.04;1;332428
42;4096.6;4.84;1;291243
79;1683.95;13.42;1;1071966
33;3165.98;5.54;1;1032681
18;3464.23;11.45;1;1346393
11;187.11;1.79;1;1195969
77;3035.53;2.32;1;486032
16;1642.26;19.85;1;1080906
62;864.96;11.31;1;267963
81;4638.96;1.29;1;1069653
4;1225.62;8.9;1;609882
41;3578.54;0.39;1;27091
22;534.52;5.51;1;16452
80;1803.89;17.41;1;1153425
88;1718.2;15.95;1;778224
98;1140.95;6.87;1;1221706
9;3657.2;7.53;1;892860
60;3878.49;7.11;1;847927
83;140.54;17.02;1;671422
15;1575.18;5.74;1;1490270
19;4568.29;11.32;1;139509
74;1418.06;18.45;1;834495
69;542.44;14.06;1;1461806
87;3432.2;13.19;1;1226838
77;3396.07;0.8;1;1124165
10;652.36;12.79;1;692535
60;135.56;9.93;1;351438
1;2681.51;6.17;1;943164
64;491.55;0.97;1;210357
13;4130.69;15.2;1;676459
68;3449.46;0.16;1;1239465
49;2347.87;19.46;1;1316004
74;344.01;19.73;1;1367572
70;1589.84;7.16;1;284341
30;4121.71;16.84;1;121898
40;1693.44;17.46;1;809911
7;4519.17;2.08;1;415374
29;386.18;6.43;1;765454
20;2335.55;2.45;1;708205
68;3685.4;5.47;1;260932
56;3457.89;13.38;1;852881
48;2138.11;19.48;1;388264
88;113.39;4.49;1;481532
52;3518.39;3.46;1;1222853
68;1888.67;6.98;1;49831
71;41.09;2.89;1;1335854
12;2739.98;11.41;1;24239
42;1788.28;1.92;1;951625
92;4505.22;18.4;1;362804
51;1049.94;19.54;1;1148644
31;3094.12;9.56;1;1291988
44;3159.33;18.64;1;113410
25;4224.13;12.45;1;712331
20;192.35;11.06;1;1046237
91;4950.47;6.08;1;294493
60;154.19;8.05;1;607389
66;4289.9;19.12;1;40129
45;1974.29;16.78;1;455513
51;4373.74;9.41;1;190172
91;3932.25;17.3;1;1253693
45;2296.69;11.01;1;1129550
38;2075.29;2.81;1;686130
68;3885.45;11.2;1;915538
99;4675.29;0.84;1;259962
71;1929.31;10.46;1;1332404
41;1020.69;11.82;1;13435
1;2807.24;19.99;1;782242
74;4557.36;3.49;1;1268795
9;1319.41;3.7;1;196037
50;4465.6;15.68;1;270329
58;4673.28;10.26;1;1477524
71;3961.16;16.58;1;226928
42;1276.48;5.32;1;1058630
6;3366.41;8.6;1;767358
91;4059.62;18.51;1;1244474
90;4484.47;6.6;1;1174956
73;122.81;12.84;1;1463205
25;3138.4;1.03;1;242186
72;342.21;6.36;1;1015090
38;3497.21;15.49;1;986364
80;3645.83;18.48;1;358344
60;334.24;18.47;1;1130914
40;763.63;8.17;1;811917
94;1297.27;5.21;1;260252
58;2731.56;16.85;1;1007511
17;3054.08;18.11;1;1067073
58;4537.6;6.51;1;1490551
71;4512.18;12.19;1;289111
10;3411.99;5.35;1;442254
63;3466.48;11.27;1;1249235
94;4892.47;9.64;1;770028
32;2659.51;7.7;1;236766
4;1101.95;15.62;1;203379
47;4281.57;18.59;1;1066146
86;4327.67;3.86;1;1004474
60;757.92;10.44;1;1383476
34;4439.39;9.31;1;200770
98;1754.05;17.31;1;286626
72;4589.95;9.71;1;1447580
43;1900.97;4.38;1;767929
13;1677.73;5.06;1;872794
68;4554.16;2.23;1;938078
44;1718.93;10.43;1;883398
43;2400.18;1.58;1;350896
53;996.26;5.64;1;1255046
12;3983.71;2.63;1;732632
2;3985.91;10.89;1;1327599
73;3700.21;2.29;1;566824
50;2864.08;11.96;1;1324760
5;3199.92;19.9;1;684265
99;3286.69;11.33;1;617613
6;1708.34;4.28;1;531215
26;675.21;0.21;1;1454528
90;211.15;14.35;1;1389921
80;3833.04;18.5;1;769801
86;3742.69;9.42;1;931372
85;4929.21;14.87;1;858653
82;2530.95;15.62;1;153366
31;2325.93;6.75;1;827986
47;1489.25;17.3;1;780970
81;908.49;17.05;1;505373
90;2057.01;11.86;1;9126
95;1656.5;18.0;1;71669
23;3109.95;8.99;1;335232
6;4749.41;9.62;1;512140
81;2719.57;0.23;1;1466820
37;2734.77;14.77;1;27438
4;2400.79;1.7;1;1243555
89;2156.08;3.66;1;366382
84;832.1;15.68;1;1230785
96;4236.93;11.15;1;1005782
91;192.48;14.32;1;694583
76;2306.18;18.09;1;242934
47;1218.99;12.16;1;1193346
16;4944.64;3.19;1;857295
65;3198.58;0.44;1;12073
45;4141.02;2.76;1;728247
81;835.95;1.21;1;1010714
40;348.03;2.77;1;208813
95;3103.12;19.38;1;1252939
29;2890.59;14.48;1;1412196
100;2152.94;13.43;1;523084
39;3838.88;14.64;1;908555
43;317.94;16.27;1;572672
96;3457.82;4.67;1;864484
62;1797.98;17.08;1;985940
78;2939.85;12.63;1;87789
59;402.43;0.39;1;1208033
67;3758.72;17.86;1;1070116
91;1078.71;12.32;1;113698
11;3990.82;6.9;1;585718
27;2703.43;18.99;1;4932
57;4904.24;2.36;1;224387
55;3916.3;11.98;1;183619
33;4881.48;16.93;1;812980
64;2217.66;11.6;1;1057647
83;3157.97;14.74;1;1315272
11;1101.78;13.88;1;673991
94;295.86;19.09;1;883877
85;4711.99;15.77;1;908616
69;1177.05;1.21;1;1191482
63;2655.95;15.99;1;768179
85;4319.98;19.81;1;191465
18;3080.73;12.03;1;905866
71;1137.09;4.76;1;1261475
79;1439.5;11.9;1;1006292
76;1427.15;9.78;1;391013
18;2542.55;5.96;1;190785
89;1821.61;16.04;1;607590
51;2433.52;17.02;1;762730
59;4695.87;4.69;1;653766
100;2663.94;19.63;1;393213
7;4482.25;13.77;1;1429569
37;120.73;17.8;1;848912
44;4966.18;18.3;1;181177
52;1388.83;4.79;1;833877
45;2459.48;6.83;1;151930
13;4385.4;9.19;1;161141
60;334.65;14.48;1;190911
43;2875.92;9.47;1;1496728
21;2845.05;5.19;1;574247
4;1778.06;5.82;1;948518
28;2460.54;7.18;1;628047
96;4545.65;11.86;1;1093100
90;4161.23;19.91;1;1028877
58;3464.75;15.64;1;967934
44;3886.38;19.38;1;196606
35;923.89;4.47;1;1177013
3;24.52;18.02;1;484628
49;4138.87;17.95;1;943642
68;1806.73;13.21;1;93087
36;1358.76;17.86;1;1037525
13;1749.88;15.27;1;382924
3;1706.53;9.58;1;1171632
34;845.98;15.11;1;710795
96;1429.66;1.89;1;1049360
99;1379.62;11.38;1;40410
48;1634.09;3.77;1;105254
34;2648.25;2.93;1;1322135
52;2079.45;10.82;1;1067416
24;4272.94;11.22;1;545200
71;1747.08;8.46;1;801940
9;1033.14;5.14;1;777879
90;680.39;14.43;1;1092057
42;2303.24;6.32;1;676446
95;4996.6;19.42;1;1017416
61;4565.2;3.36;1;350437
3;765.89;11.83;1;1298701
66;4680.08;18.45;1;1088955
61;401.92;6.63;1;1331820
3;2996.48;14.35;1;1343353
23;1939.55;10.63;1;3797
8;1065.21;3.65;1;721155
68;4357.49;12.61;1;761644
23;4591.16;9.53;1;783439
76;4884.75;5.6;1;547295
73;4802.04;19.01;1;792806
23;3751.65;5.34;1;1472483
88;3981.86;4.41;1;141972
49;2995.29;19.83;1;2466
3;1495.42;5.59;1;417425
32;1128.37;4.07;1;894668
97;1710.48;3.26;1;376392
32;4022.88;7.42;1;407635
83;4212.65;3.99;1;1299059
38;3363.03;18.78;1;1493449
51;1732.75;16.23;1;566392
58;3422.27;1.43;1;447459
13;2969.76;14.63;1;242063
79;2617.19;5.19;1;564990
3;2456.96;8.76;1;1075577
23;1279.66;13.71;1;1444100
97;1636.19;19.65;1;641039
47;2540.45;5.1;1;821282
87;292.94;19.42;1;507566
35;2297.97;10.31;1;907417
1;1929.23;9.66;1;428178
36;2142.67;6.82;1;616111
73;1059.51;12.37;1;42805
70;1642.38;14.68;1;944232
45;1478.95;8.08;1;377663
98;1117.38;11.69;1;1259470
37;1878.68;12.36;1;1495676
67;4578.75;11.59;1;128761
97;2361.34;18.62;1;1312048
9;2456.23;19.31;1;1179478
39;50.11;4.14;1;256234
30;3251.75;16.2;1;412823
61;2760.99;19.65;1;39147
7;3973.56;15.25;1;506742
2;3504.15;14.93;1;1179403
84;2222.74;8.17;1;98770
39;1511.54;2.69;1;1353261
96;1891.05;11.02;1;1130017
87;3188.43;13.01;1;435873
1;2170.48;19.89;1;1137363
70;3638.24;19.1;1;1202165
25;3753.86;1.21;1;972831
20;3525.75;4.27;1;431829
39;4720.25;19.05;1;1385824
23;4416.9;10.58;1;130658
56;1108.37;0.95;1;1176220
36;3609.39;10.43;1;889718
99;1383.95;19.82;1;1415291
35;1223.0;5.07;1;297790
37;2084.2;19.47;1;970747
63;775.12;5.23;1;1277296
39;1093.43;10.89;1;25674
42;3944.31;11.37;1;303953
80;419.29;3.15;1;820586
19;4404.48;14.12;1;906570
95;1283.88;5.25;1;423834
28;4405.23;0.6;1;317376
9;2173.61;19.47;1;716324
49;2717.71;13.78;1;835115
46;67.21;3.1;1;61233
57;285.55;7.15;1;458149
95;1405.16;5.34;1;887119
80;4754.24;19.42;1;706936
84;45.18;13.44;1;936468
62;968.75;8.54;1;1207313
83;1957.29;17.71;1;596446
6;516.73;14.18;1;427515
65;3031.49;13.37;1;463049
94;3416.43;12.81;1;569696
40;4750.69;2.15;1;1368745
76;4468.96;4.17;1;102266
38;1833.58;2.86;1;737470
82;1795.7;10.58;1;1014251
13;453.52;12.34;1;1010270
49;3349.96;7.57;1;1157572
12;449.01;0.08;1;410941
93;2223.35;9.12;1;722965
18;1764.05;19.92;1;1193712
74;2304.83;2.47;1;472019
26;2989.42;5.18;1;82745
65;1169.7;11.07;1;419381
28;2078.0;19.13;1;921996
89;118.14;2.86;1;1272744
22;3528.96;1.36;1;933037
77;2671.04;14.6;1;354290
63;1403.33;0.47;1;902923
79;910.96;17.25;1;717916
20;2789.01;7.3;1;1084964
17;2205.04;0.98;1;695440
29;2603.43;7.63;1;1457522
12;2240.39;11.77;1;910008
21;3838.47;3.64;1;890919
11;3514.13;7.92;1;558909
23;1627.19;10.35;1;972700
64;1427.86;19.73;1;365763
72;104.53;7.24;1;242828
51;4057.97;16.2;1;264156
63;1562.88;6.83;1;304856
23;3280.28;19.63;1;1155934
5;2456.71;11.96;1;329321
48;3552.24;15.24;1;1310658
87;2121.42;9.44;1;1228637
39;4018.91;12.29;1;470919
68;1649.62;18.36;1;392020
73;3498.23;3.82;1;1101703
99;2812.26;8.92;1;319440
47;2515.36;18.82;1;647949
64;3628.4;13.19;1;986941
11;1799.91;12.73;1;124693
88;2078.8;7.37;1;174004
56;1338.55;11.55;1;516138
84;3709.35;19.97;1;1035239
96;187.48;12.03;1;406593
100;3619.55;14.39;1;1071614
14;2188.47;1.0;1;639365
58;2153.69;9.94;1;1229593
79;2841.98;3.0;1;838887
5;1883.04;19.19;1;538014
45;3344.87;13.99;1;1147700
26;1586.24;4.1;1;305382
89;1171.24;0.23;1;185112
4;3907.63;18.48;1;75089
19;2446.51;17.69;1;917493
27;2710.68;9.45;1;442231
44;4684.17;8.34;1;453014
25;1504.08;12.28;1;1181151
88;3148.81;13.29;1;205946
36;3341.73;0.03;1;1451046
33;66.63;2.73;1;1388048
46;584.75;1.44;1;899357
43;4559.09;3.61;1;1468180
49;2212.85;1.83;1;407412
83;1632.97;17.63;1;16042
98;2855.02;6.38;1;163087
48;2834.02;14.46;1;1045965
100;2267.07;3.66;1;1365469
40;2077.06;2.58;1;1470799
26;3345.55;16.63;1;484021
9;4670.0;7.81;1;29753
74;1417.76;6.25;1;1086472
84;942.84;2.94;1;662327
17;2857.34;14.73;1;935495
5;530.45;0.46;1;982035
49;4333.52;18.04;1;1161590
84;3102.67;17.66;1;460267
52;2309.45;2.8;1;499467
53;2100.67;0.78;1;1481182
1;1767.38;7.65;1;252187
15;2560.53;0.47;1;299248
32;3998.12;6.65;1;139726
14;3575.43;5.12;1;1247650
43;1458.79;4.57;1;904319
85;3731.6;17.05;1;829846
44;1728.18;5.31;1;156521
30;2641.13;5.53;1;1457467
29;4317.03;5.06;1;1016949
52;1561.47;19.7;1;503220
66;2849.98;16.4;1;990608
32;3841.11;16.59;1;1115063
81;2339.52;9.91;1;857330
82;1049.84;18.2;1;149240
20;1524.37;13.86;1;186976
46;509.34;9.5;1;259317
96;212.43;13.64;1;390552
38;1040.58;19.31;1;206640
88;2882.16;3.9;1;676337
97;3775.49;1.84;1;444392
99;4081.22;4.13;1;1071306
76;1397.58;3.41;1;1381817
98;3169.46;1.11;1;748766
75;3265.21;12.08;1;885383
59;1658.34;13.43;1;845808
75;620.59;16.22;1;764788
73;59.62;5.67;1;337637
61;2933.45;17.06;1;739103
34;4461.74;9.43;1;715116
70;4407.77;3.75;1;421045
71;3784.1;6.96;1;654116
55;1847.93;17.28;1;835319
58;1562.45;10.25;1;449788
50;3526.39;8.34;1;468592
86;4492.71;17.53;1;638266
38;1016.7;15.61;1;309592
7;4722.06;6.98;1;692790
66;3318.18;8.15;1;595081
82;3629.49;9.33;1;711847
60;168.9;12.35;1;223731
91;3802.61;13.17;1;357885
86;2906.08;7.99;1;912391
40;3505.24;0.96;1;102221
71;4138.61;6.97;1;1301790
92;3832.67;10.65;1;222580
32;3018.39;10.13;1;1226148
27;3620.77;4.8;1;516968
81;2983.86;14.56;1;989998
10;3597.62;1.22;1;393558
7;1189.29;7.93;1;343655
54;4513.77;14.1;1;137133
76;2059.5;10.86;1;367424
87;4436.07;7.98;1;1122632
77;1131.85;2.86;1;1354739
61;2496.07;17.74;1;362302
74;4447.62;11.85;1;1076314
38;1259.54;2.86;1;1435636
35;1183.93;18.73;1;655978
34;446.54;9.06;1;1115816
39;2275.05;9.85;1;758885
2;2286.41;2.22;1;786491
35;910.71;5.02;1;880593
78;3180.41;6.98;1;1313807
20;766.18;1.28;1;1342081
5;3294.76;6.2;1;679251
53;2386.04;10.35;1;1191109
59;4514.84;19.99;1;1128775
51;1363.21;12.9;1;1498997
75;1142.84;15.51;1;65054
16;3582.69;19.78;1;595540
40;1159.2;0.25;1;1155986
86;2158.99;4.94;1;1259612
87;3803.11;18.4;1;1063963
52;148.15;19.85;1;785084
78;199.8;2.86;1;649427
68;965.0;10.02;1;585153
44;269.25;8.87;1;174315
20;4565.21;12.21;1;323202
62;2594.29;12.79;1;1332337
18;2649.14;13.52;1;1326135
5;1488.68;7.9;1;419474
98;2098.73;12.08;1;508033
75;217.13;6.59;1;839512
30;4098.57;8.44;1;212963
6;1029.63;19.67;1;54743
41;2459.17;9.33;1;1149008
6;4778.36;17.32;1;1171702
90;3074.43;19.4;1;735883
3;3076.24;15.09;1;1228886
10;918.96;0.4;1;1326106
74;2883.56;16.48;1;618953
23;4020.29;0.32;1;1021597
43;2211.42;13.73;1;545146
46;1188.95;7.88;1;445773
34;3666.07;17.53;1;1400012
7;1128.65;8.56;1;1050728
7;2586.55;19.05;1;941116
65;4120.07;17.43;1;1031250
35;4242.51;14.0;1;813300
36;193.51;7.53;1;399306
79;2917.14;6.37;1;829794
61;3287.64;3.79;1;1005197
69;2981.25;10.57;1;314828
50;4502.52;10.65;1;1221169
52;2941.47;6.61;1;111549
60;1398.2;5.38;1;1372920
45;1455.46;3.07;1;66648
75;2913.17;4.89;1;681523
25;327.36;6.97;1;1108267
68;3513.69;13.08;1;603146
60;2794.17;11.87;1;89862
20;2098.37;7.64;1;1329218
21;2957.88;10.94;1;26834
62;204.95;19.64;1;693540
17;539.84;19.78;1;1264060
78;4888.19;14.55;1;535814
86;3480.56;7.82;1;1266501
91;4379.08;0.71;1;1047559
27;3210.91;7.2;1;779451
33;605.62;3.09;1;778016
78;1387.0;18.62;1;1126684
66;1420.6;4.07;1;1395634
70;613.51;19.71;1;168839
6;4901.69;11.25;1;820398
81;3559.12;10.01;1;1430697
55;4751.84;11.37;1;1454442
18;2506.98;14.21;1;859477
82;4096.06;7.8;1;1438953
32;4846.0;6.96;1;71662
62;2194.14;2.28;1;836326
71;2263.07;0.53;1;1436900
84;318.47;14.22;1;298013
10;4644.16;2.7;1;442615
89;1247.83;1.26;1;722362
65;4837.4;12.76;1;1047817
34;4767.46;4.3;1;1016069
81;1312.59;13.46;1;393109
99;710.68;2.51;1;819568
100;1740.1;7.94;1;562946
2;1508.42;14.18;1;131504
88;3171.59;7.54;1;1468477
66;4436.68;9.85;1;1427573
15;91.85;7.36;1;505490
94;1016.78;9.59;1;541797
28;1840.82;1.0;1;460416
84;1244.3;8.32;1;1305117
96;954.85;18.6;1;488829
15;2825.06;6.98;1;644236
3;739.3;3.91;1;494318
18;1101.09;7.8;1;435640
95;3514.48;2.45;1;419176
60;1315.73;15.05;1;462436
10;2920.35;5.89;1;539608
78;3235.25;18.3;1;648733
33;4100.47;9.62;1;306168
2;3486.55;1.76;1;351000
82;2049.03;11.09;1;1475362
7;1566.66;15.75;1;1058048
53;227.79;1.05;1;939921
5;3178.13;0.57;1;1254445
51;4440.01;2.75;1;326606
87;1925.12;7.93;1;1122071
45;3279.52;11.86;1;1183938
26;2460.38;3.25;1;1372656
19;248.37;6.97;1;654621
55;3182.53;2.57;1;1306717
35;466.49;11.25;1;408046
100;1387.61;17.78;1;1137248
20;2754.48;16.66;1;69919
5;686.35;14.8;1;966018
2;2700.04;0.73;1;93119
22;3990.95;18.48;1;1144130
11;2498.54;17.42;1;955325
53;2045.63;12.42;1;1460968
27;344.45;12.18;1;945126
39;2484.64;3.18;1;1057778
78;2689.59;10.34;1;410529
45;4734.66;11.17;1;73188
21;1639.02;10.19;1;1129527
70;2021.64;16.75;1;121817
74;338.38;4.79;1;898016
8;1443.86;15.22;1;150894
6;1416.37;15.44;1;909394
32;3009.62;1.21;1;1269607
44;4984.88;1.68;1;44205
25;1902.4;19.2;1;708070
7;2931.58;12.35;1;575744
38;2690.89;13.43;1;1208775
78;3508.19;4.06;1;1024349
19;664.84;9.73;1;102195
42;98.67;0.51;1;1262553
79;2595.06;8.35;1;382150
65;1479.11;0.86;1;322996
67;1162.32;11.42;1;36432
33;2807.01;6.76;1;538960
18;4655.94;4.99;1;533182
24;2367.66;8.32;1;1321510
61;1069.2;10.24;1;4001
32;3261.23;13.62;1;1325935
8;86.23;13.58;1;719733
48;2225.27;9.6;1;906557
23;3829.58;0.05;1;635339
74;552.59;14.87;1;497055
65;4964.6;10.98;1;785147
63;4546.88;8.03;1;32989
62;2681.98;19.76;1;727504
5;861.75;14.14;1;636619
17;3515.38;5.35;1;194225
12;2358.14;2.25;1;814069
2;1929.09;6.02;1;656252
3;2822.63;15.41;1;94601
12;481.74;10.95;1;1469338
73;3928.54;1.51;1;806435
69;4584.77;4.05;1;748176
18;2859.84;2.05;1;1487172
95;2981.77;9.2;1;1004807
78;1886.33;14.75;1;1185452
5;1144.18;6.5;1;718131
