nome;valor_venda;quantidade;id_categoria;descricao
produto_cantina5555;2.81;3;3;descricao5555
produto_cantina5556;15.38;26;18;descricao5556
produto_cantina5557;49.01;28;18;descricao5557
produto_cantina5558;15.5;40;17;descricao5558
produto_cantina5559;43.9;49;11;descricao5559
produto_cantina5560;23.72;18;3;descricao5560
produto_cantina5561;37.01;16;7;descricao5561
produto_cantina5562;14.21;20;13;descricao5562
produto_cantina5563;42.77;14;4;descricao5563
produto_cantina5564;8.57;18;2;descricao5564
produto_cantina5565;27.25;49;5;descricao5565
produto_cantina5566;40.52;4;9;descricao5566
produto_cantina5567;5.1;43;13;descricao5567
produto_cantina5568;13.64;31;18;descricao5568
produto_cantina5569;12.06;13;1;descricao5569
produto_cantina5570;48.62;39;17;descricao5570
produto_cantina5571;46.34;45;17;descricao5571
produto_cantina5572;30.94;35;7;descricao5572
produto_cantina5573;26.52;39;9;descricao5573
produto_cantina5574;33.94;1;18;descricao5574
produto_cantina5575;17.04;2;7;descricao5575
produto_cantina5576;47.43;47;7;descricao5576
produto_cantina5577;24.72;17;20;descricao5577
produto_cantina5578;24.47;50;9;descricao5578
produto_cantina5579;4.83;11;3;descricao5579
produto_cantina5580;10.47;23;20;descricao5580
produto_cantina5581;21.49;34;12;descricao5581
produto_cantina5582;40.72;25;7;descricao5582
produto_cantina5583;49.73;9;17;descricao5583
produto_cantina5584;8.64;29;7;descricao5584
produto_cantina5585;11.47;33;12;descricao5585
produto_cantina5586;48.45;3;7;descricao5586
produto_cantina5587;16.56;19;16;descricao5587
produto_cantina5588;14.32;4;12;descricao5588
produto_cantina5589;19.69;40;11;descricao5589
produto_cantina5590;44.42;10;19;descricao5590
produto_cantina5591;20.68;46;5;descricao5591
produto_cantina5592;39.52;6;13;descricao5592
produto_cantina5593;38.58;11;12;descricao5593
produto_cantina5594;13.51;27;12;descricao5594
produto_cantina5595;38.44;24;16;descricao5595
produto_cantina5596;39.69;20;11;descricao5596
produto_cantina5597;36.54;46;2;descricao5597
produto_cantina5598;24.98;27;16;descricao5598
produto_cantina5599;26.42;41;20;descricao5599
produto_cantina5600;45.24;38;13;descricao5600
produto_cantina5601;26.69;37;6;descricao5601
produto_cantina5602;34.73;26;10;descricao5602
produto_cantina5603;14.19;20;10;descricao5603
produto_cantina5604;28.79;3;5;descricao5604
produto_cantina5605;40.34;32;7;descricao5605
produto_cantina5606;38.06;23;18;descricao5606
produto_cantina5607;40.87;18;15;descricao5607
produto_cantina5608;15.84;2;19;descricao5608
produto_cantina5609;4.33;25;1;descricao5609
produto_cantina5610;3.34;45;17;descricao5610
produto_cantina5611;43.92;24;19;descricao5611
produto_cantina5612;18.44;11;18;descricao5612
produto_cantina5613;45.06;15;1;descricao5613
produto_cantina5614;14.54;47;1;descricao5614
produto_cantina5615;36.41;21;9;descricao5615
produto_cantina5616;48.67;33;9;descricao5616
produto_cantina5617;2.58;32;4;descricao5617
produto_cantina5618;36.24;38;11;descricao5618
produto_cantina5619;15.68;42;7;descricao5619
produto_cantina5620;12.77;49;13;descricao5620
produto_cantina5621;43.91;23;20;descricao5621
produto_cantina5622;20.59;2;16;descricao5622
produto_cantina5623;46.17;19;20;descricao5623
produto_cantina5624;45.81;5;15;descricao5624
produto_cantina5625;34.48;45;6;descricao5625
produto_cantina5626;42.12;10;13;descricao5626
produto_cantina5627;25.78;26;5;descricao5627
produto_cantina5628;12.54;44;2;descricao5628
produto_cantina5629;33.03;3;7;descricao5629
produto_cantina5630;5.29;50;17;descricao5630
produto_cantina5631;30.54;12;4;descricao5631
produto_cantina5632;15.69;27;16;descricao5632
produto_cantina5633;4.47;39;9;descricao5633
produto_cantina5634;39.71;48;3;descricao5634
produto_cantina5635;18.8;49;11;descricao5635
produto_cantina5636;23.4;34;5;descricao5636
produto_cantina5637;28.93;31;4;descricao5637
produto_cantina5638;18.29;10;1;descricao5638
produto_cantina5639;43.25;16;4;descricao5639
produto_cantina5640;8.22;16;12;descricao5640
produto_cantina5641;40.94;2;15;descricao5641
produto_cantina5642;34.32;29;1;descricao5642
produto_cantina5643;24.99;27;10;descricao5643
produto_cantina5644;2.92;41;4;descricao5644
produto_cantina5645;21.96;25;4;descricao5645
produto_cantina5646;2.99;48;13;descricao5646
produto_cantina5647;20.72;45;20;descricao5647
produto_cantina5648;33.53;33;3;descricao5648
produto_cantina5649;35.47;23;10;descricao5649
produto_cantina5650;9.77;41;10;descricao5650
produto_cantina5651;35.89;37;4;descricao5651
produto_cantina5652;47.56;16;11;descricao5652
produto_cantina5653;22.47;28;2;descricao5653
produto_cantina5654;46.2;19;15;descricao5654
produto_cantina5655;7.17;36;5;descricao5655
produto_cantina5656;49.7;17;8;descricao5656
produto_cantina5657;31.79;41;3;descricao5657
produto_cantina5658;23.77;45;16;descricao5658
produto_cantina5659;9.09;45;10;descricao5659
produto_cantina5660;17.04;31;3;descricao5660
produto_cantina5661;17.7;41;9;descricao5661
produto_cantina5662;29.92;41;10;descricao5662
produto_cantina5663;28.12;29;9;descricao5663
produto_cantina5664;33.56;25;5;descricao5664
produto_cantina5665;9.33;39;19;descricao5665
produto_cantina5666;48.7;33;15;descricao5666
produto_cantina5667;40.35;29;11;descricao5667
produto_cantina5668;7.07;1;6;descricao5668
produto_cantina5669;6.5;37;12;descricao5669
produto_cantina5670;39.36;23;18;descricao5670
produto_cantina5671;40.4;38;13;descricao5671
produto_cantina5672;18.69;49;8;descricao5672
produto_cantina5673;19.16;48;8;descricao5673
produto_cantina5674;13.41;27;20;descricao5674
produto_cantina5675;34.9;30;6;descricao5675
produto_cantina5676;9.92;18;12;descricao5676
produto_cantina5677;35.6;46;9;descricao5677
produto_cantina5678;12.41;47;15;descricao5678
produto_cantina5679;9.79;37;2;descricao5679
produto_cantina5680;15.68;45;7;descricao5680
produto_cantina5681;27.47;38;6;descricao5681
produto_cantina5682;17.65;19;10;descricao5682
produto_cantina5683;26.11;21;13;descricao5683
produto_cantina5684;4.73;7;3;descricao5684
produto_cantina5685;35.29;13;9;descricao5685
produto_cantina5686;3.81;45;15;descricao5686
produto_cantina5687;38.74;29;14;descricao5687
produto_cantina5688;35.17;25;3;descricao5688
produto_cantina5689;26.86;2;9;descricao5689
produto_cantina5690;44.84;11;1;descricao5690
produto_cantina5691;3.05;27;9;descricao5691
produto_cantina5692;19.39;27;19;descricao5692
produto_cantina5693;31.57;42;6;descricao5693
produto_cantina5694;14.81;9;10;descricao5694
produto_cantina5695;7.25;27;11;descricao5695
produto_cantina5696;6.99;7;12;descricao5696
produto_cantina5697;5.42;5;19;descricao5697
produto_cantina5698;45.8;45;1;descricao5698
produto_cantina5699;26.28;18;13;descricao5699
produto_cantina5700;27.35;46;9;descricao5700
produto_cantina5701;24.16;43;8;descricao5701
produto_cantina5702;5.65;41;6;descricao5702
produto_cantina5703;46.54;32;20;descricao5703
produto_cantina5704;7.4;27;4;descricao5704
produto_cantina5705;29.49;40;17;descricao5705
produto_cantina5706;28.55;28;16;descricao5706
produto_cantina5707;29.76;6;17;descricao5707
produto_cantina5708;30.34;18;19;descricao5708
produto_cantina5709;44.41;8;12;descricao5709
produto_cantina5710;37.33;50;7;descricao5710
produto_cantina5711;16.81;31;9;descricao5711
produto_cantina5712;9.73;44;9;descricao5712
produto_cantina5713;2.03;43;2;descricao5713
produto_cantina5714;19.86;42;8;descricao5714
produto_cantina5715;48.67;43;2;descricao5715
produto_cantina5716;30.31;8;2;descricao5716
produto_cantina5717;19.42;6;4;descricao5717
produto_cantina5718;27.34;30;6;descricao5718
produto_cantina5719;41.68;38;10;descricao5719
produto_cantina5720;36.94;10;4;descricao5720
produto_cantina5721;6.81;16;14;descricao5721
produto_cantina5722;3.11;36;15;descricao5722
produto_cantina5723;10.9;27;13;descricao5723
produto_cantina5724;22.64;25;18;descricao5724
produto_cantina5725;49.53;16;13;descricao5725
produto_cantina5726;13.35;50;1;descricao5726
produto_cantina5727;31.81;41;5;descricao5727
produto_cantina5728;6.88;39;3;descricao5728
produto_cantina5729;19.2;32;1;descricao5729
produto_cantina5730;45.07;47;7;descricao5730
produto_cantina5731;40.26;37;5;descricao5731
produto_cantina5732;14.69;43;18;descricao5732
produto_cantina5733;11.76;30;7;descricao5733
produto_cantina5734;22.83;23;12;descricao5734
produto_cantina5735;31.05;48;17;descricao5735
produto_cantina5736;39.54;2;7;descricao5736
produto_cantina5737;17.42;14;18;descricao5737
produto_cantina5738;23.68;30;20;descricao5738
produto_cantina5739;26.27;42;8;descricao5739
produto_cantina5740;7.95;33;14;descricao5740
produto_cantina5741;21.96;28;1;descricao5741
produto_cantina5742;25.23;47;9;descricao5742
produto_cantina5743;6.3;45;11;descricao5743
produto_cantina5744;35.62;13;7;descricao5744
produto_cantina5745;30.23;11;1;descricao5745
produto_cantina5746;16.08;7;17;descricao5746
produto_cantina5747;13.08;48;20;descricao5747
produto_cantina5748;9.81;46;15;descricao5748
produto_cantina5749;23.98;22;1;descricao5749
produto_cantina5750;46.75;3;13;descricao5750
produto_cantina5751;19.19;24;8;descricao5751
produto_cantina5752;41.26;38;4;descricao5752
produto_cantina5753;21.32;29;4;descricao5753
produto_cantina5754;20.16;5;15;descricao5754
produto_cantina5755;11.83;21;1;descricao5755
produto_cantina5756;10.29;33;5;descricao5756
produto_cantina5757;2.01;47;2;descricao5757
produto_cantina5758;43.15;7;20;descricao5758
produto_cantina5759;3.57;21;3;descricao5759
produto_cantina5760;45.83;16;2;descricao5760
produto_cantina5761;14.25;13;5;descricao5761
produto_cantina5762;29.61;32;19;descricao5762
produto_cantina5763;24.93;40;2;descricao5763
produto_cantina5764;11.24;42;4;descricao5764
produto_cantina5765;4.73;25;19;descricao5765
produto_cantina5766;4.98;40;8;descricao5766
produto_cantina5767;40.58;28;7;descricao5767
produto_cantina5768;23.29;36;9;descricao5768
produto_cantina5769;22.81;13;10;descricao5769
produto_cantina5770;43.48;46;8;descricao5770
produto_cantina5771;27.81;48;9;descricao5771
produto_cantina5772;5.34;12;3;descricao5772
produto_cantina5773;15.71;23;15;descricao5773
produto_cantina5774;37.32;20;17;descricao5774
produto_cantina5775;19.63;42;12;descricao5775
produto_cantina5776;44.43;50;9;descricao5776
produto_cantina5777;26.7;17;18;descricao5777
produto_cantina5778;16.87;33;3;descricao5778
produto_cantina5779;22.18;6;8;descricao5779
produto_cantina5780;4.06;32;4;descricao5780
produto_cantina5781;49.19;49;14;descricao5781
produto_cantina5782;33.69;17;11;descricao5782
produto_cantina5783;18.82;8;15;descricao5783
produto_cantina5784;41.45;19;3;descricao5784
produto_cantina5785;35.22;19;2;descricao5785
produto_cantina5786;12.18;16;3;descricao5786
produto_cantina5787;33.95;16;9;descricao5787
produto_cantina5788;24.35;25;4;descricao5788
produto_cantina5789;3.66;4;18;descricao5789
produto_cantina5790;20.13;13;3;descricao5790
produto_cantina5791;9.18;35;20;descricao5791
produto_cantina5792;28.72;39;7;descricao5792
produto_cantina5793;29.7;45;20;descricao5793
produto_cantina5794;2.61;44;2;descricao5794
produto_cantina5795;26.79;28;17;descricao5795
produto_cantina5796;36.2;31;17;descricao5796
produto_cantina5797;2.35;25;19;descricao5797
produto_cantina5798;42.7;23;20;descricao5798
produto_cantina5799;20.62;12;10;descricao5799
produto_cantina5800;40.78;5;4;descricao5800
produto_cantina5801;27.11;40;8;descricao5801
produto_cantina5802;3.56;42;11;descricao5802
produto_cantina5803;35.01;35;9;descricao5803
produto_cantina5804;27.57;26;19;descricao5804
produto_cantina5805;33.59;10;11;descricao5805
produto_cantina5806;29.24;24;6;descricao5806
produto_cantina5807;29.72;15;5;descricao5807
produto_cantina5808;30.0;12;3;descricao5808
produto_cantina5809;24.32;37;14;descricao5809
produto_cantina5810;23.48;6;15;descricao5810
produto_cantina5811;39.14;43;2;descricao5811
produto_cantina5812;40.76;23;13;descricao5812
produto_cantina5813;10.54;45;13;descricao5813
produto_cantina5814;36.33;28;4;descricao5814
produto_cantina5815;15.11;35;13;descricao5815
produto_cantina5816;10.79;1;16;descricao5816
produto_cantina5817;11.44;7;2;descricao5817
produto_cantina5818;35.59;34;19;descricao5818
produto_cantina5819;48.75;48;13;descricao5819
produto_cantina5820;49.14;8;3;descricao5820
produto_cantina5821;11.85;41;13;descricao5821
produto_cantina5822;20.18;12;1;descricao5822
produto_cantina5823;23.23;17;20;descricao5823
produto_cantina5824;3.15;9;7;descricao5824
produto_cantina5825;38.66;16;9;descricao5825
produto_cantina5826;48.98;1;19;descricao5826
produto_cantina5827;47.53;18;1;descricao5827
produto_cantina5828;12.72;14;1;descricao5828
produto_cantina5829;35.95;14;16;descricao5829
produto_cantina5830;5.88;9;16;descricao5830
produto_cantina5831;46.72;29;9;descricao5831
produto_cantina5832;44.27;40;7;descricao5832
produto_cantina5833;40.4;41;8;descricao5833
produto_cantina5834;34.82;25;7;descricao5834
produto_cantina5835;2.44;46;6;descricao5835
produto_cantina5836;17.97;13;9;descricao5836
produto_cantina5837;46.06;10;12;descricao5837
produto_cantina5838;31.6;40;20;descricao5838
produto_cantina5839;41.07;18;17;descricao5839
produto_cantina5840;10.42;17;3;descricao5840
produto_cantina5841;37.58;9;3;descricao5841
produto_cantina5842;44.05;17;8;descricao5842
produto_cantina5843;25.33;2;10;descricao5843
produto_cantina5844;6.46;23;4;descricao5844
produto_cantina5845;37.92;49;12;descricao5845
produto_cantina5846;49.41;32;18;descricao5846
produto_cantina5847;7.36;29;3;descricao5847
produto_cantina5848;9.8;24;14;descricao5848
produto_cantina5849;30.99;21;12;descricao5849
produto_cantina5850;6.32;27;20;descricao5850
produto_cantina5851;31.95;39;5;descricao5851
produto_cantina5852;21.82;16;2;descricao5852
produto_cantina5853;11.1;20;5;descricao5853
produto_cantina5854;10.35;14;9;descricao5854
produto_cantina5855;38.62;7;1;descricao5855
produto_cantina5856;4.82;17;13;descricao5856
produto_cantina5857;25.62;18;4;descricao5857
produto_cantina5858;24.25;44;18;descricao5858
produto_cantina5859;12.4;42;16;descricao5859
produto_cantina5860;21.29;23;1;descricao5860
produto_cantina5861;44.94;40;11;descricao5861
produto_cantina5862;44.7;43;16;descricao5862
produto_cantina5863;42.25;8;1;descricao5863
produto_cantina5864;13.23;34;20;descricao5864
produto_cantina5865;42.78;23;17;descricao5865
produto_cantina5866;15.38;44;4;descricao5866
produto_cantina5867;35.26;37;17;descricao5867
produto_cantina5868;19.67;33;17;descricao5868
produto_cantina5869;49.06;15;1;descricao5869
produto_cantina5870;36.46;37;18;descricao5870
produto_cantina5871;16.16;14;10;descricao5871
produto_cantina5872;42.61;47;16;descricao5872
produto_cantina5873;4.98;2;4;descricao5873
produto_cantina5874;39.78;33;18;descricao5874
produto_cantina5875;10.64;49;9;descricao5875
produto_cantina5876;44.59;46;18;descricao5876
produto_cantina5877;26.5;40;15;descricao5877
produto_cantina5878;43.95;24;14;descricao5878
produto_cantina5879;14.95;42;11;descricao5879
produto_cantina5880;49.76;46;9;descricao5880
produto_cantina5881;8.83;15;12;descricao5881
produto_cantina5882;32.42;10;12;descricao5882
produto_cantina5883;25.43;26;9;descricao5883
produto_cantina5884;4.2;28;13;descricao5884
produto_cantina5885;42.02;1;18;descricao5885
produto_cantina5886;19.66;28;2;descricao5886
produto_cantina5887;3.5;31;5;descricao5887
produto_cantina5888;49.06;13;4;descricao5888
produto_cantina5889;10.75;38;15;descricao5889
produto_cantina5890;10.57;40;2;descricao5890
produto_cantina5891;12.93;27;12;descricao5891
produto_cantina5892;18.53;37;16;descricao5892
produto_cantina5893;39.22;11;12;descricao5893
produto_cantina5894;48.96;28;15;descricao5894
produto_cantina5895;33.07;24;19;descricao5895
produto_cantina5896;41.32;46;4;descricao5896
produto_cantina5897;37.99;6;3;descricao5897
produto_cantina5898;17.8;28;13;descricao5898
produto_cantina5899;31.36;49;5;descricao5899
produto_cantina5900;39.34;50;15;descricao5900
produto_cantina5901;35.72;20;19;descricao5901
produto_cantina5902;35.41;11;2;descricao5902
produto_cantina5903;37.1;1;7;descricao5903
produto_cantina5904;23.41;50;5;descricao5904
produto_cantina5905;41.8;32;15;descricao5905
produto_cantina5906;48.71;26;16;descricao5906
produto_cantina5907;42.77;3;18;descricao5907
produto_cantina5908;30.43;22;5;descricao5908
produto_cantina5909;41.97;10;20;descricao5909
produto_cantina5910;11.51;8;9;descricao5910
produto_cantina5911;44.15;4;4;descricao5911
produto_cantina5912;13.47;22;9;descricao5912
produto_cantina5913;13.92;29;4;descricao5913
produto_cantina5914;34.88;4;13;descricao5914
produto_cantina5915;23.56;3;3;descricao5915
produto_cantina5916;13.66;47;4;descricao5916
produto_cantina5917;22.19;31;6;descricao5917
produto_cantina5918;3.4;29;5;descricao5918
produto_cantina5919;10.2;19;4;descricao5919
produto_cantina5920;48.68;2;5;descricao5920
produto_cantina5921;14.72;12;7;descricao5921
produto_cantina5922;3.72;45;6;descricao5922
produto_cantina5923;14.27;36;11;descricao5923
produto_cantina5924;33.68;28;10;descricao5924
produto_cantina5925;34.74;48;16;descricao5925
produto_cantina5926;39.33;22;3;descricao5926
produto_cantina5927;35.93;10;8;descricao5927
produto_cantina5928;26.67;15;2;descricao5928
produto_cantina5929;46.76;28;1;descricao5929
produto_cantina5930;32.32;38;12;descricao5930
produto_cantina5931;46.2;35;19;descricao5931
produto_cantina5932;20.33;33;2;descricao5932
produto_cantina5933;30.39;21;13;descricao5933
produto_cantina5934;44.12;4;3;descricao5934
produto_cantina5935;9.1;10;7;descricao5935
produto_cantina5936;37.26;25;18;descricao5936
produto_cantina5937;32.18;3;2;descricao5937
produto_cantina5938;21.7;10;18;descricao5938
produto_cantina5939;13.1;18;11;descricao5939
produto_cantina5940;25.62;42;19;descricao5940
produto_cantina5941;31.83;40;17;descricao5941
produto_cantina5942;12.45;28;7;descricao5942
produto_cantina5943;33.44;30;3;descricao5943
produto_cantina5944;31.33;39;6;descricao5944
produto_cantina5945;32.63;38;16;descricao5945
