nome;valor_venda;quantidade;id_categoria
produto6047;2977.63;45;10
produto6048;3038.07;18;8
produto6049;698.19;42;9
produto6050;3838.9;2;16
produto6051;1369.39;35;9
produto6052;2183.85;44;8
produto6053;3706.45;22;8
produto6054;3913.62;23;16
produto6055;4490.35;25;20
produto6056;1695.0;17;5
produto6057;3540.74;25;3
produto6058;4127.26;30;13
produto6059;2471.4;26;17
produto6060;3741.07;24;14
produto6061;2943.48;9;8
produto6062;4403.21;36;2
produto6063;3838.67;14;18
produto6064;4925.43;33;15
produto6065;1069.6;46;3
produto6066;1901.42;47;17
produto6067;1767.2;1;20
produto6068;2895.84;35;19
produto6069;2582.83;5;6
produto6070;330.32;10;15
produto6071;4144.09;4;15
produto6072;2998.48;2;8
produto6073;2543.66;16;17
produto6074;3741.94;1;12
produto6075;3507.55;8;6
produto6076;3973.82;25;20
produto6077;4743.41;6;9
produto6078;3471.59;41;16
produto6079;3052.43;12;12
produto6080;3063.55;43;14
produto6081;4047.63;43;20
produto6082;3095.54;24;5
produto6083;4048.4;39;14
produto6084;4338.54;43;3
produto6085;1597.61;32;18
produto6086;2992.03;5;9
produto6087;1570.89;13;15
produto6088;958.3;17;16
produto6089;1199.31;17;9
produto6090;4977.04;15;19
produto6091;1676.29;34;4
produto6092;4139.02;7;3
produto6093;590.97;13;4
produto6094;1166.02;42;14
produto6095;364.96;38;12
produto6096;1652.79;19;5
produto6097;3560.24;41;15
produto6098;3152.77;49;6
produto6099;2906.54;19;7
produto6100;4419.03;2;4
produto6101;456.97;40;1
produto6102;4004.58;26;7
produto6103;4605.51;45;14
produto6104;2244.44;11;10
produto6105;1772.98;1;1
produto6106;2289.74;12;10
produto6107;34.04;29;5
produto6108;2095.18;16;16
produto6109;263.53;33;8
produto6110;4845.99;5;13
produto6111;688.56;37;3
produto6112;3789.34;18;19
produto6113;2971.3;23;18
produto6114;1981.82;5;10
produto6115;999.66;30;19
produto6116;141.04;19;3
produto6117;4641.9;32;15
produto6118;1862.57;5;14
produto6119;855.15;2;10
produto6120;179.39;7;16
produto6121;3325.56;32;15
produto6122;2992.09;43;14
produto6123;4220.97;35;1
produto6124;647.4;14;2
produto6125;4767.09;38;10
produto6126;542.86;10;13
produto6127;2846.74;47;6
produto6128;1970.6;48;11
produto6129;188.58;2;12
produto6130;4505.78;45;2
produto6131;2023.63;41;17
produto6132;1573.17;26;8
produto6133;212.01;3;12
produto6134;3212.0;49;11
produto6135;290.23;31;11
produto6136;1302.06;45;17
produto6137;2167.06;27;2
produto6138;1919.87;44;1
produto6139;1272.96;13;19
produto6140;2600.62;14;18
produto6141;792.03;11;13
produto6142;4282.57;44;17
produto6143;469.21;21;10
produto6144;3991.84;30;5
produto6145;3013.34;48;7
produto6146;3204.89;9;8
produto6147;298.85;45;19
produto6148;2274.62;16;17
produto6149;1979.38;20;16
produto6150;1595.87;43;7
produto6151;504.32;15;19
produto6152;2400.86;47;7
produto6153;3809.4;24;12
produto6154;1708.89;26;14
produto6155;413.86;21;15
produto6156;1165.0;25;5
produto6157;1514.88;9;18
produto6158;4888.53;38;11
produto6159;1662.52;11;18
produto6160;3880.43;32;17
produto6161;1616.89;11;11
produto6162;971.77;20;4
produto6163;690.46;15;19
produto6164;4192.0;49;6
produto6165;62.63;28;18
produto6166;4048.3;19;1
produto6167;262.45;10;15
produto6168;3042.48;48;11
produto6169;3865.78;6;5
produto6170;2756.73;19;20
produto6171;3078.53;21;15
produto6172;4603.81;27;4
produto6173;4800.83;26;15
produto6174;3208.88;13;5
produto6175;928.87;37;8
produto6176;2072.4;18;14
produto6177;4079.25;49;11
produto6178;3404.63;42;14
produto6179;1615.29;12;7
produto6180;323.44;46;6
produto6181;1159.69;50;18
produto6182;1866.54;16;20
produto6183;1434.07;37;19
produto6184;2476.56;50;16
produto6185;824.87;42;18
produto6186;1953.39;43;16
produto6187;341.15;29;11
produto6188;4861.77;13;12
produto6189;1699.01;43;10
produto6190;2307.93;49;19
produto6191;4102.68;8;6
produto6192;4736.1;34;16
produto6193;2771.71;41;7
produto6194;1866.04;4;8
produto6195;4070.43;48;15
produto6196;830.0;21;3
produto6197;1112.47;44;3
produto6198;3447.29;26;7
produto6199;1597.28;44;5
produto6200;4207.11;5;16
produto6201;4232.01;40;6
produto6202;3079.97;11;7
produto6203;3669.18;45;12
produto6204;4145.82;23;12
produto6205;2791.39;44;15
produto6206;1213.42;29;18
produto6207;1957.33;49;14
produto6208;2434.76;6;9
produto6209;4047.6;35;19
produto6210;4775.91;26;2
produto6211;3460.9;19;9
produto6212;109.95;22;15
produto6213;4555.5;22;10
produto6214;963.49;46;15
produto6215;899.71;25;15
produto6216;2808.3;47;7
produto6217;502.56;46;1
produto6218;1508.8;14;20
produto6219;1447.15;28;18
produto6220;421.47;12;16
produto6221;500.25;49;13
produto6222;519.63;14;18
produto6223;2557.92;41;1
produto6224;3906.89;49;18
produto6225;4040.21;38;4
produto6226;2059.45;30;7
produto6227;3212.51;37;17
produto6228;3366.89;37;3
produto6229;3916.72;17;9
produto6230;616.42;43;8
produto6231;1473.68;14;15
produto6232;1808.58;5;20
produto6233;2250.15;9;11
produto6234;774.15;32;1
produto6235;2848.18;28;11
produto6236;4798.85;17;9
produto6237;23.5;14;12
produto6238;3871.97;22;9
produto6239;2959.57;1;6
produto6240;2087.65;19;15
produto6241;4250.7;3;11
produto6242;2931.1;8;6
produto6243;523.33;18;4
produto6244;1195.66;28;11
produto6245;2585.75;44;10
produto6246;1921.11;31;3
produto6247;4946.47;41;3
produto6248;3570.71;8;12
produto6249;202.88;44;13
produto6250;4245.1;10;10
produto6251;4368.1;16;12
produto6252;3233.81;8;19
produto6253;1320.05;8;20
produto6254;4577.78;11;17
produto6255;1265.16;26;6
produto6256;1498.58;12;10
produto6257;2791.21;16;5
produto6258;1039.2;36;16
produto6259;4608.65;45;6
produto6260;2319.67;14;14
produto6261;501.55;41;11
produto6262;2694.5;22;9
produto6263;586.16;1;12
produto6264;993.43;24;2
produto6265;4793.8;35;2
produto6266;327.22;35;15
produto6267;3889.96;33;1
produto6268;2378.97;39;5
produto6269;3388.52;45;11
produto6270;2998.72;18;5
produto6271;3849.13;2;5
produto6272;4843.75;41;7
produto6273;1480.07;28;4
produto6274;684.57;40;17
produto6275;1606.71;49;2
produto6276;2808.76;35;2
produto6277;862.7;21;16
produto6278;3852.64;50;20
produto6279;1776.52;13;13
produto6280;122.1;8;7
produto6281;3852.53;30;7
produto6282;836.06;20;19
produto6283;578.11;20;10
produto6284;3109.88;44;12
produto6285;4496.44;25;17
produto6286;1009.83;40;4
produto6287;3179.39;39;5
produto6288;2481.11;29;3
produto6289;4801.63;45;13
produto6290;4744.87;44;4
produto6291;3543.27;38;12
produto6292;4815.68;32;19
produto6293;4506.4;13;13
produto6294;1978.98;10;5
produto6295;4288.35;38;12
produto6296;53.04;9;2
produto6297;4543.06;21;10
produto6298;2171.45;50;17
produto6299;3685.69;48;6
produto6300;3242.21;9;6
produto6301;3563.68;13;7
produto6302;2934.56;26;9
produto6303;1993.81;3;18
produto6304;2915.05;4;12
produto6305;2671.18;29;16
produto6306;644.74;33;13
produto6307;1655.04;41;2
produto6308;937.21;13;20
produto6309;1282.79;14;11
produto6310;4608.69;27;13
produto6311;1152.61;28;7
produto6312;1463.97;7;20
produto6313;3306.08;37;8
produto6314;2919.52;47;14
produto6315;3730.29;14;8
produto6316;1757.04;46;6
produto6317;2203.24;37;5
produto6318;835.04;3;18
produto6319;2282.22;28;4
produto6320;3606.26;39;12
produto6321;2530.86;25;17
produto6322;1551.18;27;14
produto6323;2544.56;32;6
produto6324;618.42;39;8
produto6325;1787.29;10;20
produto6326;4480.49;50;5
produto6327;1365.18;42;6
produto6328;640.93;6;4
produto6329;3358.0;10;3
produto6330;4309.13;26;12
produto6331;725.48;36;9
produto6332;2262.13;47;19
produto6333;4441.56;16;8
produto6334;2317.29;18;7
produto6335;4073.91;28;13
produto6336;2140.26;39;16
produto6337;1876.27;31;7
produto6338;591.21;20;20
produto6339;2586.34;15;10
produto6340;1219.08;36;4
produto6341;3504.04;11;14
produto6342;4400.1;33;10
produto6343;4699.78;21;8
produto6344;880.81;14;15
produto6345;1199.01;42;9
produto6346;4737.68;20;6
produto6347;1135.01;44;10
produto6348;3147.4;11;2
produto6349;4490.44;39;2
produto6350;2090.17;46;19
produto6351;4988.15;42;5
produto6352;2519.7;12;15
produto6353;3774.48;30;7
produto6354;3091.08;24;20
produto6355;1296.45;34;13
produto6356;2683.38;31;10
produto6357;2375.5;13;12
produto6358;4836.4;5;15
produto6359;1715.42;15;7
produto6360;3920.97;41;17
produto6361;3940.2;1;9
produto6362;4389.63;16;17
produto6363;2941.09;21;4
produto6364;99.84;26;7
produto6365;1119.42;4;15
produto6366;3059.86;16;7
produto6367;4652.11;30;15
produto6368;2153.33;37;2
produto6369;1208.52;35;18
produto6370;1665.54;38;16
produto6371;1606.75;19;6
produto6372;4735.02;25;8
produto6373;1376.29;18;6
produto6374;2260.47;7;10
produto6375;3962.23;17;12
produto6376;234.32;17;15
produto6377;1731.42;37;3
produto6378;4238.59;12;8
produto6379;1866.54;33;7
produto6380;3249.36;42;15
produto6381;3558.12;27;19
produto6382;4147.67;32;19
produto6383;1905.87;16;17
produto6384;4787.82;40;16
produto6385;1278.25;18;5
produto6386;2752.14;38;11
produto6387;4590.38;44;2
produto6388;2181.07;13;18
produto6389;4723.07;8;10
produto6390;4926.19;22;12
produto6391;153.0;4;14
produto6392;1038.23;34;12
produto6393;1156.61;20;18
produto6394;4216.89;11;3
produto6395;3968.51;24;8
produto6396;2352.34;26;19
produto6397;4956.69;27;3
produto6398;884.82;12;19
produto6399;1442.12;37;2
produto6400;3071.26;27;20
produto6401;3311.23;21;19
produto6402;633.38;34;1
produto6403;1920.21;20;20
produto6404;4674.42;31;11
produto6405;398.61;17;1
produto6406;323.21;47;9
produto6407;4309.87;38;2
produto6408;4761.88;15;9
produto6409;4343.72;28;7
produto6410;4050.67;31;16
produto6411;1246.17;26;6
produto6412;1154.74;13;6
produto6413;1137.26;26;1
produto6414;4563.86;26;1
produto6415;689.18;13;17
produto6416;1972.32;26;16
produto6417;4730.47;48;13
produto6418;2687.17;1;7
produto6419;3301.26;6;1
produto6420;4953.77;46;7
produto6421;105.44;44;10
produto6422;4504.63;45;1
produto6423;4091.71;8;16
produto6424;3513.82;2;9
produto6425;722.12;4;11
produto6426;1005.97;13;10
produto6427;4878.94;13;11
produto6428;1885.82;34;2
produto6429;357.05;25;5
produto6430;1250.54;35;12
produto6431;3222.01;33;12
produto6432;1918.53;27;10
produto6433;2369.48;10;16
produto6434;4226.38;3;1
produto6435;172.92;45;1
produto6436;3890.96;33;18
produto6437;4446.21;28;4
produto6438;2380.74;19;9
produto6439;575.96;6;15
produto6440;849.39;2;14
produto6441;1501.3;47;16
produto6442;1052.09;28;20
produto6443;236.52;26;9
produto6444;1904.95;10;6
produto6445;927.32;46;11
produto6446;3408.21;2;11
produto6447;4510.79;25;18
produto6448;2930.81;8;4
produto6449;1410.92;40;1
produto6450;4641.32;43;17
produto6451;1111.92;43;4
produto6452;2239.96;36;5
produto6453;288.72;44;8
produto6454;2396.65;24;6
produto6455;2756.98;12;8
produto6456;3368.1;24;14
produto6457;1925.2;3;18
produto6458;2625.22;10;14
produto6459;1431.91;5;18
produto6460;801.39;36;13
produto6461;1942.53;46;19
produto6462;845.88;11;11
produto6463;1709.89;22;2
produto6464;2781.92;4;19
produto6465;1237.93;8;2
produto6466;754.19;8;2
produto6467;2322.7;38;14
produto6468;3725.24;45;10
produto6469;4521.76;7;10
produto6470;916.74;39;15
produto6471;3086.29;48;8
produto6472;3212.39;42;16
produto6473;505.63;43;7
produto6474;4847.94;47;11
produto6475;1467.44;28;1
produto6476;4199.59;2;3
produto6477;4557.6;34;5
produto6478;3514.91;19;17
produto6479;1088.47;13;17
produto6480;767.31;46;17
produto6481;552.92;38;19
produto6482;1900.52;29;18
produto6483;3606.03;31;14
produto6484;2964.29;19;14
produto6485;4862.83;7;1
produto6486;4319.66;7;17
produto6487;3610.36;23;15
produto6488;3464.81;44;11
produto6489;3659.89;24;1
produto6490;2703.04;35;7
produto6491;372.02;33;14
produto6492;3854.61;21;16
produto6493;2820.38;18;3
produto6494;2188.72;11;6
produto6495;350.92;26;14
produto6496;3673.63;46;12
produto6497;493.38;31;18
produto6498;2334.76;26;13
produto6499;4719.57;7;6
produto6500;1981.76;25;10
produto6501;638.45;49;7
produto6502;4541.07;6;3
produto6503;3412.14;40;20
produto6504;3723.47;16;19
produto6505;4612.66;23;15
produto6506;2186.01;6;9
produto6507;4966.65;21;17
produto6508;63.42;29;1
produto6509;2387.92;20;17
produto6510;4842.83;32;15
produto6511;175.85;45;7
produto6512;2173.09;43;2
produto6513;4968.21;41;19
produto6514;1342.64;7;3
produto6515;543.67;19;15
produto6516;1628.86;6;12
produto6517;3378.4;47;19
produto6518;2841.65;34;20
produto6519;4301.61;2;12
produto6520;1400.08;36;2
produto6521;91.94;48;10
produto6522;1881.53;11;12
produto6523;3625.27;47;5
produto6524;1325.45;36;19
produto6525;4992.17;13;18
produto6526;4185.36;32;8
produto6527;273.93;15;11
produto6528;4457.1;24;1
produto6529;2591.72;41;15
produto6530;2349.28;35;17
produto6531;4116.06;11;7
produto6532;4969.58;20;12
produto6533;4694.9;29;20
produto6534;661.89;8;4
produto6535;2591.4;21;5
produto6536;394.06;10;19
produto6537;4567.72;2;5
produto6538;1988.73;19;17
produto6539;4043.23;9;1
produto6540;2465.51;31;7
produto6541;654.36;32;4
produto6542;425.68;48;2
produto6543;4224.86;49;14
produto6544;2802.5;23;10
produto6545;2719.92;29;14
produto6546;3629.0;20;14
produto6547;2187.24;19;2
produto6548;2948.56;37;19
produto6549;4576.82;5;11
produto6550;2695.43;30;7
produto6551;2268.37;14;20
produto6552;2102.93;44;1
produto6553;1373.44;1;18
produto6554;1118.07;14;18
produto6555;3213.52;28;12
produto6556;3861.15;20;7
produto6557;2854.57;27;13
produto6558;2816.52;12;10
produto6559;3097.59;1;14
produto6560;2454.79;5;9
produto6561;1188.48;23;5
produto6562;3119.47;32;13
produto6563;3477.01;46;20
produto6564;4263.11;29;4
produto6565;4516.02;47;16
produto6566;3753.23;26;11
produto6567;2470.61;48;1
produto6568;567.84;29;20
produto6569;1747.93;25;10
produto6570;1960.17;41;16
produto6571;3831.58;13;14
produto6572;1933.37;9;13
produto6573;4153.05;42;3
produto6574;3428.44;4;16
produto6575;2025.37;42;12
produto6576;4031.35;15;8
produto6577;2733.32;35;18
produto6578;254.59;18;2
produto6579;3775.76;48;13
produto6580;906.28;47;9
produto6581;2332.77;4;19
produto6582;4784.73;33;18
produto6583;4658.93;3;8
produto6584;249.69;9;1
produto6585;2104.76;25;4
produto6586;483.37;32;2
produto6587;4144.53;48;17
produto6588;2099.9;23;9
produto6589;3368.41;35;10
produto6590;3659.04;22;13
produto6591;4956.75;44;3
produto6592;482.53;37;13
produto6593;4509.21;9;8
produto6594;3306.96;45;20
produto6595;684.51;19;8
produto6596;4220.01;4;3
produto6597;2023.06;37;15
produto6598;3284.99;16;14
produto6599;1435.85;1;5
produto6600;2512.43;50;15
produto6601;217.74;44;11
produto6602;4417.27;4;9
produto6603;933.27;11;10
produto6604;3956.23;2;8
produto6605;2811.4;26;12
produto6606;1004.03;42;17
produto6607;486.84;22;19
produto6608;4137.55;27;11
produto6609;1666.85;19;3
produto6610;2812.83;8;14
produto6611;4993.3;31;15
produto6612;2597.75;30;3
produto6613;4508.0;10;14
produto6614;2011.23;17;6
produto6615;2258.64;36;10
produto6616;3407.47;14;7
produto6617;1951.78;44;15
produto6618;1426.61;1;5
produto6619;3719.88;32;14
produto6620;505.21;29;1
produto6621;2983.34;30;7
produto6622;4633.53;33;9
produto6623;3146.39;5;1
produto6624;2616.59;13;11
produto6625;2492.61;48;17
produto6626;3682.22;2;18
produto6627;4514.48;37;17
produto6628;3887.93;20;10
produto6629;3789.3;6;13
produto6630;2777.07;21;15
produto6631;3401.96;35;18
produto6632;2403.93;23;19
produto6633;4626.17;6;14
produto6634;654.3;28;17
produto6635;4223.61;50;17
produto6636;1991.54;41;15
produto6637;3160.03;26;4
produto6638;1164.12;23;17
produto6639;1252.14;12;19
produto6640;3532.43;12;9
produto6641;3518.09;38;5
produto6642;1220.75;23;10
produto6643;4773.15;50;1
produto6644;905.7;12;15
produto6645;1221.38;11;9
produto6646;4475.08;5;3
produto6647;2170.18;25;16
produto6648;2497.88;33;20
produto6649;3568.45;7;15
produto6650;3865.34;14;8
produto6651;2011.47;30;3
produto6652;3080.49;14;3
produto6653;3751.37;10;10
produto6654;3299.13;23;4
produto6655;3179.03;46;16
produto6656;3838.79;32;3
produto6657;2673.95;23;11
produto6658;2298.18;42;6
produto6659;1210.74;17;8
produto6660;700.85;14;6
produto6661;1198.63;19;8
produto6662;1130.47;33;7
produto6663;3439.58;11;17
produto6664;2586.99;29;14
produto6665;3428.56;10;20
produto6666;4798.31;26;19
produto6667;598.23;5;8
produto6668;3249.55;24;18
produto6669;661.53;35;14
produto6670;4368.34;26;6
produto6671;1422.71;46;5
produto6672;3497.33;28;9
produto6673;1053.76;30;5
produto6674;1941.83;1;1
produto6675;3965.6;14;18
produto6676;1327.74;3;13
produto6677;2721.06;41;9
produto6678;1920.1;46;5
produto6679;594.98;43;14
produto6680;919.45;6;16
produto6681;4026.06;28;1
produto6682;318.37;15;11
produto6683;1458.32;8;7
produto6684;439.89;2;20
produto6685;2979.74;26;10
produto6686;931.93;6;12
produto6687;1701.2;34;10
produto6688;1394.55;49;18
produto6689;2851.79;9;1
produto6690;3842.12;38;16
produto6691;4359.64;41;15
produto6692;1945.38;42;12
produto6693;2770.1;46;8
produto6694;1202.21;38;20
produto6695;3661.07;23;9
produto6696;1704.94;45;3
produto6697;2289.97;1;16
produto6698;3128.85;44;14
produto6699;2465.17;9;9
produto6700;2472.77;8;18
produto6701;4033.36;10;17
produto6702;1021.05;44;4
produto6703;2403.41;49;11
produto6704;3321.52;3;4
produto6705;161.33;22;10
produto6706;3417.99;44;6
produto6707;635.51;33;6
produto6708;2024.37;22;4
produto6709;2647.59;36;14
produto6710;2090.16;22;6
produto6711;591.73;6;7
produto6712;4396.82;5;11
produto6713;3879.09;1;12
produto6714;3347.96;21;8
produto6715;2762.23;16;6
produto6716;1919.83;23;2
produto6717;3676.63;45;13
produto6718;2284.51;48;8
produto6719;1472.32;45;13
produto6720;3855.5;38;14
produto6721;1935.02;4;12
produto6722;4203.77;24;12
produto6723;2188.86;6;8
produto6724;181.59;16;2
produto6725;4521.72;46;8
produto6726;523.41;46;20
produto6727;1458.22;38;19
produto6728;2364.7;43;16
produto6729;3236.07;13;2
produto6730;1478.53;11;9
produto6731;861.91;27;2
produto6732;4909.7;49;8
produto6733;3614.83;28;15
produto6734;976.59;43;3
produto6735;1830.54;19;16
produto6736;4114.2;27;6
produto6737;1700.51;32;13
produto6738;1174.16;10;17
produto6739;1274.17;19;15
produto6740;2624.57;34;10
produto6741;407.05;49;18
produto6742;3493.0;46;19
produto6743;2211.97;41;15
produto6744;4181.48;21;2
produto6745;1736.18;22;18
produto6746;1640.69;8;15
produto6747;1426.03;9;4
produto6748;1225.84;29;13
produto6749;2676.78;35;17
produto6750;2842.53;44;7
produto6751;3804.62;16;10
produto6752;2098.93;35;13
produto6753;2049.49;46;4
produto6754;705.44;18;15
produto6755;3309.42;17;1
produto6756;1777.76;25;4
produto6757;3908.72;13;6
produto6758;4181.24;24;1
produto6759;623.95;50;16
produto6760;2521.82;27;8
produto6761;1930.82;12;16
produto6762;1886.37;10;16
produto6763;4199.22;29;20
produto6764;2098.41;16;2
produto6765;1359.32;21;2
produto6766;1371.44;25;10
produto6767;69.96;28;6
produto6768;4909.33;41;9
produto6769;3088.57;32;13
produto6770;4376.24;33;6
produto6771;1952.86;35;6
produto6772;3564.0;24;8
produto6773;2847.3;35;15
produto6774;1223.83;39;19
produto6775;2775.25;43;4
produto6776;2596.75;18;16
produto6777;869.54;48;17
produto6778;185.52;9;4
produto6779;3422.87;40;3
produto6780;3430.14;10;13
produto6781;3356.77;29;18
produto6782;2166.58;20;13
produto6783;4266.53;35;12
produto6784;848.44;31;7
produto6785;1879.72;32;8
produto6786;2143.56;15;20
produto6787;1667.66;38;13
produto6788;3589.13;50;7
produto6789;4731.31;19;7
produto6790;4385.79;40;8
produto6791;1446.33;41;11
produto6792;3522.55;3;15
produto6793;4134.82;17;13
produto6794;2732.44;1;10
produto6795;3428.39;1;11
produto6796;3398.89;21;4
produto6797;4842.31;17;8
produto6798;4294.06;7;11
produto6799;818.3;8;20
produto6800;3096.46;49;9
produto6801;220.88;7;7
produto6802;2174.83;9;15
produto6803;1029.93;9;4
produto6804;4420.9;8;5
produto6805;1861.5;48;13
produto6806;4487.11;10;16
produto6807;2290.03;46;9
produto6808;1540.82;23;15
produto6809;4544.53;39;7
produto6810;2129.07;1;18
produto6811;3732.94;30;13
produto6812;70.88;15;13
produto6813;1922.18;38;7
produto6814;3557.77;24;9
produto6815;3491.08;25;10
produto6816;3956.85;15;7
produto6817;4764.96;11;5
produto6818;2736.81;32;19
produto6819;2560.55;35;16
produto6820;2599.25;49;12
produto6821;1483.3;21;18
produto6822;1032.81;32;9
produto6823;4011.41;27;16
produto6824;703.94;38;4
produto6825;4751.3;38;10
produto6826;4412.26;29;16
