nome;valor_venda;quantidade;id_categoria;litragem;altura;id_tipo_prancha
prancha5259;784.47;48;17;9.55;8.62;2
prancha5260;2201.42;6;18;5.85;7.61;2
prancha5261;3531.96;16;9;1.79;4.2;1
prancha5262;368.55;28;5;8.03;3.48;5
prancha5263;2415.71;22;13;1.48;2.08;3
prancha5264;4650.67;26;5;8.02;1.46;3
prancha5265;590.92;49;5;1.12;6.73;7
prancha5266;2755.09;6;15;1.57;7.68;5
prancha5267;1430.4;31;16;6.59;2.79;4
prancha5268;654.09;3;11;9.66;5.38;3
prancha5269;190.33;23;16;5.91;8.28;5
prancha5270;3290.71;12;14;6.35;1.92;5
prancha5271;293.46;12;15;5.34;6.61;1
prancha5272;2963.0;49;2;8.73;1.08;2
prancha5273;1719.61;7;16;1.7;2.36;5
prancha5274;432.56;46;18;4.57;9.33;6
prancha5275;1665.29;47;19;5.55;1.44;2
prancha5276;1651.59;26;17;8.41;9.78;1
prancha5277;3832.06;10;1;3.33;4.82;2
prancha5278;4734.63;28;3;1.65;7.65;4
prancha5279;687.09;19;9;3.24;9.71;4
prancha5280;3819.11;10;8;6.26;7.29;5
prancha5281;2790.49;34;10;2.05;3.17;7
prancha5282;2440.04;42;19;2.31;1.01;2
prancha5283;4871.78;15;18;8.31;3.73;7
prancha5284;2345.49;26;2;4.5;5.47;3
prancha5285;4948.3;36;11;5.06;1.95;1
prancha5286;3470.24;16;18;7.85;9.74;4
prancha5287;2151.13;2;6;4.3;9.9;3
prancha5288;1567.29;33;9;3.78;7.24;4
prancha5289;2724.47;2;10;1.35;6.13;4
prancha5290;2988.37;20;9;1.83;9.69;3
prancha5291;199.92;21;7;2.15;4.35;1
prancha5292;3854.49;34;13;3.29;3.75;1
prancha5293;4195.16;41;1;9.46;3.83;7
prancha5294;3432.62;46;11;5.77;4.93;5
prancha5295;1617.86;12;1;8.07;5.89;5
prancha5296;2557.52;4;7;3.77;2.33;1
prancha5297;1443.46;41;7;5.35;3.64;6
prancha5298;1174.09;7;2;5.38;5.83;1
prancha5299;537.65;15;4;2.28;6.13;3
prancha5300;4439.96;23;4;8.84;8.45;1
prancha5301;987.25;37;20;5.64;5.49;7
prancha5302;2198.48;42;15;3.81;1.25;4
prancha5303;4947.89;36;2;2.38;2.67;6
prancha5304;2565.63;27;14;7.51;8.79;5
prancha5305;1798.28;22;12;5.6;3.36;4
prancha5306;4551.85;18;14;4.73;8.19;4
prancha5307;3969.85;47;6;9.22;4.94;4
prancha5308;1921.61;9;10;5.72;4.82;7
prancha5309;1832.4;33;19;1.18;9.88;4
prancha5310;618.9;21;8;9.46;4.73;5
prancha5311;3129.13;35;4;9.36;2.96;7
prancha5312;4111.93;20;4;4.2;8.21;2
prancha5313;2268.74;50;8;7.24;4.8;6
prancha5314;3255.83;17;9;9.61;1.6;7
prancha5315;996.25;17;6;4.18;2.92;6
prancha5316;1104.18;49;6;9.02;8.23;2
prancha5317;2455.57;27;8;4.28;6.15;2
prancha5318;212.72;5;15;3.57;3.34;7
prancha5319;1812.6;7;2;3.36;4.95;7
prancha5320;1390.9;22;3;1.98;8.26;4
prancha5321;3986.3;13;11;3.87;2.69;6
prancha5322;3075.32;38;9;6.93;2.17;2
prancha5323;444.98;16;11;4.26;4.93;7
prancha5324;4483.12;2;6;3.75;3.22;7
prancha5325;2918.93;23;1;1.23;6.89;4
prancha5326;2523.91;28;13;6.27;3.62;5
prancha5327;4500.37;7;8;2.75;3.74;6
prancha5328;3319.5;29;16;8.36;1.51;4
prancha5329;1600.19;15;16;2.18;8.68;3
prancha5330;4055.37;24;17;7.49;3.3;4
prancha5331;4524.66;13;16;8.13;9.28;3
prancha5332;1302.67;27;2;8.04;3.25;6
prancha5333;2519.69;38;20;9.96;9.91;3
prancha5334;1536.88;35;7;6.37;7.01;2
prancha5335;2590.92;5;8;1.79;5.61;2
prancha5336;4225.33;23;1;7.81;7.84;3
prancha5337;4792.78;7;18;9.05;3.15;5
prancha5338;1098.84;28;19;5.8;9.52;5
prancha5339;1834.35;37;10;2.14;3.85;3
prancha5340;3356.25;16;2;9.97;7.08;4
prancha5341;2934.71;42;6;8.44;5.12;7
prancha5342;815.98;45;17;6.04;1.57;4
prancha5343;2264.47;16;4;5.98;6.06;2
prancha5344;2266.54;2;15;3.03;1.26;1
prancha5345;3534.05;6;2;2.54;4.42;2
prancha5346;3803.79;6;12;9.95;3.77;1
prancha5347;4477.03;37;7;7.62;9.31;4
prancha5348;1684.93;6;14;8.36;9.41;3
prancha5349;3737.88;11;13;8.87;4.91;3
prancha5350;252.77;43;18;4.04;9.16;5
prancha5351;389.85;44;20;5.77;6.9;6
prancha5352;4877.53;7;4;4.31;1.59;7
prancha5353;2400.99;23;18;3.71;1.55;6
prancha5354;4340.28;29;13;3.93;6.89;7
prancha5355;241.95;16;4;1.12;9.36;6
prancha5356;4366.41;35;18;6.12;6.39;5
prancha5357;4611.35;2;19;5.09;6.48;7
prancha5358;3685.91;29;7;6.88;3.68;7
prancha5359;4838.43;44;19;3.53;7.78;6
prancha5360;3001.15;33;10;8.09;8.06;4
prancha5361;4295.67;38;9;3.81;7.65;3
prancha5362;4056.29;43;7;4.11;8.73;4
prancha5363;1495.53;31;9;4.22;8.98;1
prancha5364;3614.29;9;17;2.27;8.84;1
prancha5365;2039.06;11;5;5.75;5.07;6
prancha5366;3904.13;27;19;2.17;2.78;6
prancha5367;2236.33;19;18;6.56;3.59;2
prancha5368;2553.72;45;11;2.02;8.72;1
prancha5369;867.12;17;5;8.61;8.71;7
prancha5370;1900.73;38;6;2.28;9.14;3
prancha5371;282.31;22;3;6.84;3.98;2
prancha5372;487.92;30;20;8.65;5.9;4
prancha5373;1482.04;20;14;4.39;9.87;1
prancha5374;3568.57;15;9;6.01;2.24;5
prancha5375;3627.61;2;1;3.8;4.7;7
prancha5376;3579.8;2;17;8.45;1.16;6
prancha5377;466.55;11;11;1.24;3.23;6
prancha5378;530.78;11;3;4.18;1.31;6
prancha5379;4120.02;3;14;8.98;3.27;5
prancha5380;1841.95;32;8;3.97;9.01;5
prancha5381;2304.67;47;20;6.12;1.51;7
prancha5382;1489.68;39;16;7.05;8.48;2
prancha5383;539.16;30;14;2.35;2.17;2
prancha5384;1304.83;31;14;7.64;3.13;2
prancha5385;977.14;39;17;9.93;8.08;1
prancha5386;449.87;37;17;1.01;5.7;1
prancha5387;681.27;36;18;9.34;6.39;5
prancha5388;710.9;46;15;6.22;2.64;6
prancha5389;4983.04;11;10;7.24;9.46;6
prancha5390;2689.13;39;19;5.16;3.84;2
prancha5391;3904.63;25;18;7.78;6.94;3
prancha5392;1994.03;49;5;5.46;2.32;5
prancha5393;3175.91;47;12;7.13;1.9;2
prancha5394;3571.79;40;15;5.01;3.06;7
prancha5395;4986.71;1;13;5.42;6.26;6
prancha5396;2902.74;17;6;6.43;4.26;7
prancha5397;4666.16;26;14;2.85;6.61;6
prancha5398;3660.13;46;10;3.66;8.89;7
prancha5399;2012.53;4;9;2.39;4.78;1
prancha5400;1792.32;14;18;6.37;4.58;4
prancha5401;1713.0;6;20;7.0;3.79;6
prancha5402;1519.8;42;19;9.91;6.18;1
prancha5403;4631.66;33;13;8.73;2.64;3
prancha5404;57.22;45;6;2.47;2.24;7
prancha5405;1203.04;40;5;3.0;7.53;4
prancha5406;417.14;40;15;7.38;2.51;3
prancha5407;3416.51;42;9;2.12;5.49;7
prancha5408;4169.41;12;11;9.19;5.45;3
prancha5409;4902.13;24;19;6.44;7.42;4
prancha5410;53.53;32;15;3.5;2.2;1
prancha5411;2254.35;47;20;7.95;2.06;1
prancha5412;439.59;8;13;6.97;8.63;4
prancha5413;2265.74;5;6;3.46;6.52;3
prancha5414;4906.93;43;4;3.47;9.68;4
prancha5415;1307.59;32;5;7.06;2.97;3
prancha5416;4294.77;28;10;7.91;7.85;6
prancha5417;2562.52;18;13;2.4;5.04;2
prancha5418;3094.68;36;10;4.29;5.03;1
prancha5419;615.54;23;4;2.04;9.44;6
prancha5420;22.24;43;9;6.78;2.09;7
prancha5421;43.29;4;4;3.63;3.67;5
prancha5422;4039.5;2;17;5.03;9.17;2
prancha5423;4670.07;18;6;9.63;9.0;6
prancha5424;1626.98;24;20;3.43;5.33;4
prancha5425;3864.64;11;6;2.98;9.32;1
prancha5426;3189.06;33;19;9.04;8.66;5
prancha5427;2102.75;42;1;6.29;2.09;1
prancha5428;1232.07;42;6;7.9;2.37;4
prancha5429;1393.83;15;17;5.59;3.75;3
prancha5430;345.74;10;4;4.88;4.8;7
prancha5431;1266.07;48;4;3.42;9.78;6
prancha5432;2044.21;26;2;1.38;2.99;7
prancha5433;2557.22;29;13;5.56;9.65;6
prancha5434;3661.82;17;2;1.29;6.21;6
prancha5435;3316.23;47;11;7.17;6.92;1
prancha5436;3435.44;29;17;6.61;6.9;4
prancha5437;231.18;28;7;4.56;3.52;4
prancha5438;387.25;38;6;6.7;2.75;5
prancha5439;2080.13;41;14;4.99;2.61;4
prancha5440;1909.3;1;6;6.83;7.04;4
prancha5441;1198.73;28;2;9.38;2.71;1
prancha5442;467.38;30;20;6.93;3.65;4
prancha5443;2608.93;4;10;2.69;2.89;5
prancha5444;3182.11;14;20;7.91;8.85;6
prancha5445;1435.96;19;8;6.57;6.53;6
prancha5446;3654.2;44;9;4.97;1.59;7
prancha5447;2739.99;29;3;5.87;8.01;5
prancha5448;1787.26;43;2;5.32;6.29;2
prancha5449;2693.66;49;19;2.2;4.37;2
prancha5450;3712.57;18;13;8.76;6.68;7
prancha5451;1260.67;25;19;9.22;8.88;6
prancha5452;4390.55;35;6;8.16;7.24;7
prancha5453;1746.45;19;15;2.8;3.34;5
prancha5454;1624.83;42;3;7.39;7.72;3
prancha5455;1936.8;41;17;9.75;3.64;1
prancha5456;4907.1;4;6;9.96;7.33;5
prancha5457;4441.39;20;8;4.94;6.07;4
prancha5458;1822.57;7;3;6.8;6.89;1
prancha5459;2949.0;40;16;2.61;9.78;2
prancha5460;3896.95;48;14;9.48;2.07;2
prancha5461;2481.5;4;16;2.85;4.12;4
prancha5462;4898.74;35;11;9.94;9.84;5
prancha5463;4335.25;42;6;2.25;4.02;6
prancha5464;667.06;14;14;8.63;4.24;7
prancha5465;2180.59;43;10;7.37;2.02;7
prancha5466;1298.31;37;1;6.31;2.43;3
prancha5467;1286.35;20;8;1.8;5.07;1
prancha5468;2244.89;23;18;6.13;2.44;7
prancha5469;3526.62;35;9;8.09;5.4;3
prancha5470;315.07;33;20;3.62;7.61;2
prancha5471;3132.67;12;11;5.68;7.54;6
prancha5472;1623.54;45;2;4.71;4.72;5
prancha5473;2873.13;10;14;9.63;5.48;2
prancha5474;669.38;40;19;5.81;8.88;1
prancha5475;4380.97;25;5;1.4;1.61;6
prancha5476;2441.41;36;18;4.83;7.05;6
prancha5477;3389.12;6;11;4.79;8.97;5
prancha5478;4052.87;35;17;3.88;8.86;6
prancha5479;3261.3;32;20;6.7;4.11;4
prancha5480;1510.9;26;6;2.24;2.18;6
prancha5481;4828.6;7;4;3.03;4.65;7
prancha5482;116.91;30;2;4.69;6.75;3
prancha5483;291.04;31;14;7.03;2.13;3
prancha5484;2248.8;19;20;1.74;4.41;1
prancha5485;3994.87;10;18;9.46;5.07;3
prancha5486;2701.34;2;3;6.95;2.85;7
prancha5487;1493.85;24;8;7.21;6.18;4
prancha5488;2340.97;5;11;8.77;7.1;2
prancha5489;572.03;13;4;3.08;1.76;5
prancha5490;629.32;14;9;3.98;2.42;4
prancha5491;1256.19;5;12;1.03;7.42;3
prancha5492;1773.5;31;5;6.59;8.04;2
prancha5493;3669.33;11;7;2.47;8.4;2
prancha5494;2737.49;26;16;7.67;2.66;6
prancha5495;810.6;34;10;4.78;6.21;3
prancha5496;2274.9;42;18;5.22;6.75;4
prancha5497;4879.63;27;8;5.85;3.52;7
prancha5498;2754.0;47;7;1.45;8.46;2
prancha5499;4061.72;30;7;4.45;3.89;3
prancha5500;1679.4;34;4;6.37;9.79;1
prancha5501;407.75;5;19;1.09;1.23;5
prancha5502;3032.74;13;7;1.95;6.47;5
prancha5503;3330.72;35;13;9.34;4.8;5
prancha5504;3221.63;34;4;6.16;8.37;1
prancha5505;2714.49;23;3;6.52;2.31;3
prancha5506;4379.2;17;7;6.44;6.17;7
prancha5507;4790.7;37;13;8.05;9.58;7
prancha5508;3303.92;37;9;4.05;9.89;2
prancha5509;2133.09;46;17;7.09;3.14;7
prancha5510;2861.29;46;17;1.22;1.83;4
prancha5511;1485.9;9;12;2.97;7.66;5
prancha5512;1858.47;25;16;4.84;3.91;1
prancha5513;2785.94;16;5;6.55;4.53;5
prancha5514;3426.83;47;17;1.3;4.9;2
prancha5515;2546.26;32;17;2.47;2.23;2
prancha5516;993.54;37;4;3.56;3.49;4
prancha5517;3903.46;9;10;2.08;6.56;1
prancha5518;4646.6;41;16;1.18;2.62;1
prancha5519;1485.52;21;8;4.73;5.17;3
prancha5520;1571.75;21;4;8.15;2.12;6
prancha5521;3282.24;22;10;1.07;5.5;2
prancha5522;2346.24;5;5;5.05;8.12;5
prancha5523;222.92;50;20;9.67;9.92;4
prancha5524;3804.53;38;16;3.86;2.55;4
prancha5525;725.54;15;18;8.37;6.18;1
prancha5526;1672.5;4;12;3.32;6.45;4
prancha5527;3751.9;6;20;7.56;3.33;6
prancha5528;3500.65;29;4;3.15;7.47;4
prancha5529;4829.02;24;20;3.71;7.63;6
prancha5530;4047.55;22;9;8.83;8.92;2
prancha5531;3368.31;41;19;2.13;9.91;6
prancha5532;4817.72;46;10;9.22;3.95;6
prancha5533;1522.03;17;15;4.47;6.23;3
prancha5534;1200.05;46;7;5.86;2.76;1
prancha5535;4695.56;25;11;8.59;7.0;6
prancha5536;4108.32;15;13;8.26;8.29;6
prancha5537;1826.96;47;19;1.19;4.99;3
prancha5538;1683.64;49;12;1.65;2.61;3
prancha5539;3337.28;31;12;7.26;5.85;7
prancha5540;2649.14;47;2;7.11;5.76;2
prancha5541;2961.24;24;4;8.26;3.74;3
prancha5542;1811.23;1;7;8.52;9.47;7
prancha5543;993.68;11;14;6.08;3.56;3
prancha5544;2911.62;20;3;6.18;2.93;6
prancha5545;2698.7;12;18;7.17;1.97;5
prancha5546;117.7;13;14;9.17;8.32;1
prancha5547;1958.85;9;4;1.87;7.07;1
prancha5548;2754.19;11;20;2.08;5.25;5
prancha5549;598.97;43;7;3.22;7.87;1
prancha5550;2605.15;42;16;1.21;2.52;4
prancha5551;2165.57;31;17;3.64;5.77;5
prancha5552;4787.5;9;9;8.16;8.41;4
prancha5553;2268.99;22;16;8.11;9.58;2
prancha5554;172.78;36;16;3.34;4.54;7
prancha5555;2300.07;36;12;1.32;6.66;2
prancha5556;2541.28;28;5;1.28;7.98;7
prancha5557;807.64;24;20;9.34;2.96;6
prancha5558;1153.96;24;3;1.54;8.41;2
prancha5559;275.0;17;7;7.83;2.01;4
prancha5560;3729.27;21;14;1.95;3.95;3
prancha5561;182.2;50;12;3.55;2.12;6
prancha5562;3665.51;28;7;1.28;7.67;6
prancha5563;2104.56;3;17;9.35;9.91;7
prancha5564;3461.58;30;20;9.67;6.84;3
prancha5565;491.67;29;19;5.03;7.64;2
prancha5566;2806.46;4;3;2.24;4.74;6
prancha5567;1591.39;16;16;6.27;3.69;5
prancha5568;466.19;43;18;3.05;4.93;4
prancha5569;1289.69;46;9;5.07;5.85;2
prancha5570;305.47;35;2;5.25;5.21;1
prancha5571;1746.17;23;10;8.22;4.12;2
prancha5572;3590.03;45;8;9.87;5.67;3
prancha5573;2320.64;9;5;8.27;4.89;3
prancha5574;2229.41;23;14;7.0;5.11;6
prancha5575;2810.6;46;17;3.87;7.44;4
prancha5576;4347.78;19;16;7.89;3.59;2
prancha5577;360.95;31;11;1.23;4.13;7
prancha5578;4376.53;27;16;6.55;7.04;5
prancha5579;1685.85;18;17;4.61;1.66;5
prancha5580;3521.59;37;3;7.05;7.7;4
prancha5581;1608.58;17;18;9.31;9.31;5
prancha5582;3792.08;50;8;2.6;3.71;7
prancha5583;1270.03;11;12;1.98;4.04;5
prancha5584;740.78;11;2;9.17;7.64;7
prancha5585;965.93;6;14;4.67;2.43;3
prancha5586;2832.74;14;10;5.84;2.72;2
prancha5587;3102.33;11;12;7.49;7.28;6
prancha5588;103.51;40;15;4.74;3.88;3
prancha5589;215.33;41;8;2.11;3.09;5
prancha5590;1705.18;22;18;5.05;2.39;6
prancha5591;646.11;14;15;4.99;3.84;3
prancha5592;2868.84;35;10;9.4;9.2;5
prancha5593;3065.28;18;14;8.8;6.12;1
prancha5594;4649.79;13;7;7.27;1.28;6
prancha5595;4019.5;14;6;7.91;2.99;2
prancha5596;3589.38;39;19;2.9;9.72;5
prancha5597;4970.47;47;14;3.65;4.71;5
prancha5598;493.26;32;12;1.64;5.57;5
prancha5599;202.86;19;12;9.98;7.87;7
prancha5600;3090.37;15;10;8.57;2.43;7
prancha5601;2903.78;48;8;9.35;5.52;5
prancha5602;509.98;37;12;8.74;8.5;4
prancha5603;4574.67;47;2;9.51;3.76;3
prancha5604;645.13;28;19;9.32;7.58;1
prancha5605;2986.47;4;11;3.56;8.63;4
prancha5606;3596.34;21;2;7.18;5.98;5
prancha5607;2974.45;20;16;6.8;5.81;3
prancha5608;402.95;50;12;4.1;2.3;6
prancha5609;2100.96;1;20;1.67;5.26;1
prancha5610;2764.24;21;17;3.55;8.52;3
prancha5611;1532.67;21;18;9.3;5.32;2
prancha5612;3357.36;46;15;8.74;3.82;5
prancha5613;3802.71;40;20;6.78;9.68;6
prancha5614;178.62;1;5;6.08;9.46;4
prancha5615;3952.72;28;3;1.81;8.2;7
prancha5616;913.36;24;10;3.49;2.87;3
prancha5617;598.22;49;11;2.3;4.74;7
prancha5618;4937.45;26;5;4.9;6.35;6
prancha5619;4072.34;29;12;8.05;4.94;3
prancha5620;295.53;50;7;6.49;6.25;1
prancha5621;3645.98;12;13;6.61;1.45;5
prancha5622;3874.11;34;14;7.37;4.62;2
prancha5623;983.38;20;8;1.9;5.67;5
prancha5624;1442.45;50;19;8.19;2.24;2
prancha5625;2402.07;17;16;6.68;4.35;3
prancha5626;1240.57;38;6;2.1;4.34;3
prancha5627;3434.4;42;19;6.27;1.09;7
prancha5628;961.11;13;10;9.38;2.14;7
prancha5629;584.72;49;6;4.1;9.51;3
prancha5630;4516.16;19;5;9.56;2.66;7
prancha5631;459.58;16;7;5.57;7.59;7
prancha5632;2032.28;3;4;9.88;7.15;7
prancha5633;2099.01;5;1;7.52;5.12;4
prancha5634;3950.8;18;2;5.81;1.71;1
prancha5635;703.46;42;13;8.22;9.55;2
prancha5636;2813.98;5;14;7.83;9.54;7
prancha5637;601.87;35;11;3.01;8.44;6
prancha5638;758.81;27;4;3.96;2.49;1
prancha5639;3755.33;34;20;6.44;6.83;5
prancha5640;4784.13;17;11;4.34;8.36;4
prancha5641;3989.54;15;20;2.31;1.48;6
prancha5642;4536.19;15;11;9.49;6.88;7
prancha5643;761.47;15;3;1.88;7.82;5
prancha5644;2933.5;14;19;2.57;7.51;3
prancha5645;524.76;14;9;1.3;4.2;2
prancha5646;2496.91;23;6;5.77;8.85;7
prancha5647;246.49;45;10;8.21;1.97;6
prancha5648;243.97;20;2;4.98;9.53;6
prancha5649;1881.26;9;20;8.27;2.81;7
prancha5650;3096.37;33;4;6.55;8.25;5
prancha5651;2378.08;48;20;3.4;1.48;5
prancha5652;1978.31;40;20;6.47;9.33;6
prancha5653;2331.44;41;5;2.31;5.38;1
prancha5654;858.56;37;1;1.99;4.19;7
prancha5655;2107.99;20;16;5.7;6.53;2
prancha5656;4938.2;14;19;1.62;7.07;5
prancha5657;2190.07;45;13;5.9;9.09;6
prancha5658;3376.25;5;2;9.22;4.32;2
prancha5659;1102.17;28;4;7.42;5.7;4
prancha5660;4765.88;11;5;3.18;7.39;6
prancha5661;2834.0;35;5;7.14;5.54;1
prancha5662;1756.56;13;9;9.92;2.3;6
prancha5663;1647.39;35;2;4.09;1.39;4
prancha5664;2110.66;46;2;9.47;3.99;6
prancha5665;3100.21;45;17;4.16;3.19;4
prancha5666;1441.5;13;6;2.75;6.31;4
prancha5667;3231.53;41;5;10.0;9.47;1
prancha5668;2385.94;33;10;1.62;2.46;5
prancha5669;4789.33;23;17;8.97;9.08;7
prancha5670;1848.82;23;8;3.4;5.67;1
prancha5671;852.66;38;17;2.15;4.39;3
prancha5672;3077.95;28;12;9.04;2.16;3
prancha5673;1064.15;11;6;6.03;5.07;2
prancha5674;4327.87;43;14;4.6;6.97;4
prancha5675;2418.29;22;16;8.86;7.57;7
prancha5676;3359.24;17;15;1.82;5.63;4
prancha5677;2875.64;36;14;7.42;8.01;3
prancha5678;2333.41;29;3;7.55;1.41;2
prancha5679;3523.41;3;19;1.96;9.38;5
prancha5680;4087.51;4;14;7.28;6.83;1
prancha5681;4762.5;36;19;4.91;5.92;5
prancha5682;3844.38;50;13;2.02;8.93;3
prancha5683;4327.72;46;20;8.52;1.74;4
prancha5684;3288.24;20;20;6.76;7.28;3
prancha5685;4493.55;46;8;1.47;9.67;7
prancha5686;2725.9;17;9;2.27;9.21;5
prancha5687;3810.8;34;10;5.97;2.6;2
prancha5688;4804.26;16;10;5.34;4.56;2
prancha5689;324.18;8;13;8.49;4.48;6
prancha5690;4584.21;29;2;4.18;7.59;2
prancha5691;2998.57;28;9;5.3;3.79;3
prancha5692;1661.59;8;14;8.78;8.14;2
prancha5693;779.85;11;3;9.76;5.54;1
prancha5694;3617.99;23;7;1.84;6.31;1
prancha5695;426.91;34;12;7.39;3.71;7
prancha5696;1499.21;6;13;7.97;7.55;2
prancha5697;4816.35;10;6;5.53;8.84;3
prancha5698;2435.05;26;20;7.09;7.0;2
prancha5699;2860.06;45;8;5.19;1.4;6
prancha5700;3859.58;46;12;9.88;4.03;2
prancha5701;1335.09;15;5;2.03;5.55;2
prancha5702;508.92;23;17;5.74;8.86;4
prancha5703;3318.14;38;9;4.06;4.75;2
prancha5704;3589.97;40;12;1.64;4.52;2
prancha5705;372.3;8;15;2.59;8.31;2
prancha5706;2584.75;44;17;5.81;5.6;4
prancha5707;1186.84;32;6;4.4;8.95;3
prancha5708;623.63;37;6;8.71;1.98;4
prancha5709;3478.46;13;2;4.1;6.0;1
prancha5710;784.72;16;8;6.46;1.11;1
prancha5711;4104.78;32;20;7.15;2.4;1
prancha5712;1563.71;23;4;1.86;6.33;3
prancha5713;4832.21;50;10;1.82;8.3;5
prancha5714;4090.56;9;8;7.45;5.45;3
prancha5715;2477.08;7;15;7.03;7.47;6
prancha5716;1821.6;43;8;2.58;2.67;7
prancha5717;1994.26;10;16;1.34;5.71;1
prancha5718;3855.54;10;13;8.15;6.91;4
prancha5719;628.8;43;4;5.24;2.62;1
prancha5720;4011.69;21;13;3.75;9.84;5
prancha5721;2859.86;3;1;7.18;3.5;3
prancha5722;4906.48;22;11;4.67;4.29;1
prancha5723;4379.18;43;9;3.89;9.6;5
prancha5724;471.5;38;17;8.99;3.79;3
prancha5725;4430.74;2;4;8.52;7.85;1
prancha5726;1780.03;28;8;5.44;5.61;6
prancha5727;545.31;36;7;2.98;6.81;7
prancha5728;2746.71;13;8;9.22;9.73;3
prancha5729;2785.13;24;9;3.77;1.51;3
prancha5730;401.8;45;5;4.06;3.44;6
prancha5731;3163.76;31;3;3.87;6.56;6
prancha5732;2384.99;7;7;6.3;9.09;1
prancha5733;4691.77;18;17;5.85;2.48;3
prancha5734;4493.21;12;4;8.89;8.7;3
prancha5735;2577.76;37;6;2.32;4.9;1
prancha5736;4484.2;12;10;4.36;7.91;2
prancha5737;4973.85;15;17;2.07;8.68;1
prancha5738;3374.88;1;5;8.61;5.67;6
prancha5739;1225.53;5;20;1.26;2.13;2
prancha5740;4364.48;30;2;8.21;1.95;4
prancha5741;3274.27;30;7;1.84;7.21;1
prancha5742;4370.87;20;5;2.23;9.39;7
prancha5743;2193.45;39;15;9.96;2.15;6
prancha5744;4140.7;9;16;9.81;5.98;7
prancha5745;2132.48;26;9;8.5;5.46;2
prancha5746;4660.21;37;6;7.14;1.92;4
prancha5747;3850.25;12;17;4.33;2.72;5
prancha5748;4574.77;13;12;1.16;7.89;4
prancha5749;2325.44;7;2;9.82;3.06;1
prancha5750;2701.01;8;3;6.88;3.29;1
prancha5751;1656.84;40;11;2.38;6.65;2
prancha5752;687.85;15;2;1.17;9.02;2
prancha5753;973.58;1;2;3.07;1.85;7
prancha5754;133.67;27;8;6.21;7.59;1
prancha5755;2502.36;39;10;2.28;7.8;2
prancha5756;2508.4;23;20;2.76;3.12;1
prancha5757;2766.28;8;8;4.24;4.13;7
prancha5758;4148.87;25;20;3.27;1.38;3
prancha5759;1912.1;35;10;7.39;5.59;4
prancha5760;4253.73;13;1;4.13;3.03;5
prancha5761;4030.36;50;6;4.5;6.35;4
prancha5762;4637.19;17;12;6.17;4.51;5
prancha5763;4825.96;39;10;8.2;8.53;3
prancha5764;4805.0;27;14;4.33;1.91;6
prancha5765;2765.47;13;14;6.34;6.07;5
prancha5766;3817.42;29;11;7.72;2.6;5
prancha5767;2477.3;9;16;9.34;2.98;7
prancha5768;117.48;19;1;9.95;3.33;1
prancha5769;3390.68;50;12;6.21;9.9;6
prancha5770;3990.55;5;17;3.7;3.3;7
prancha5771;452.37;41;18;7.9;2.6;6
prancha5772;1829.05;15;19;1.53;1.83;2
prancha5773;2979.29;48;18;9.97;8.74;2
prancha5774;2293.32;36;20;7.39;9.44;3
prancha5775;394.04;36;1;2.63;3.97;4
prancha5776;1658.68;28;4;5.96;9.62;4
prancha5777;997.66;40;9;9.42;2.71;2
prancha5778;1021.85;21;4;7.97;1.14;7
prancha5779;4048.42;2;3;8.46;8.3;4
prancha5780;646.13;5;8;1.49;6.72;6
prancha5781;617.93;45;7;4.87;2.14;4
prancha5782;2316.75;42;16;5.66;9.21;4
prancha5783;1830.62;21;19;3.95;4.71;5
prancha5784;1583.44;6;20;7.19;3.26;7
prancha5785;2604.0;34;8;4.73;5.44;7
prancha5786;1378.39;46;4;4.09;2.75;7
prancha5787;2464.04;10;3;2.77;4.21;1
prancha5788;2100.74;8;3;4.56;4.62;6
prancha5789;4502.46;23;3;8.74;7.27;2
prancha5790;1020.8;12;6;1.06;3.67;2
prancha5791;143.02;28;16;9.47;8.98;4
prancha5792;979.6;28;10;3.2;1.56;3
prancha5793;1058.98;3;5;3.32;1.84;7
prancha5794;4641.97;13;8;7.3;1.03;1
prancha5795;329.11;11;9;4.63;2.9;5
prancha5796;1671.26;26;5;9.34;4.02;5
prancha5797;1632.17;47;19;9.09;4.17;5
prancha5798;672.03;2;8;9.78;4.78;1
prancha5799;2138.38;50;14;5.19;4.95;5
prancha5800;3874.17;26;17;9.13;5.24;3
prancha5801;1332.69;16;2;5.41;3.3;7
prancha5802;4169.53;30;7;1.7;1.52;5
prancha5803;2739.23;33;10;9.88;3.59;1
prancha5804;4669.56;8;7;2.22;5.72;4
prancha5805;4501.83;7;10;4.4;4.25;1
prancha5806;3815.22;27;11;8.11;8.33;4
prancha5807;2483.94;1;6;6.97;5.1;7
prancha5808;4636.17;11;8;4.84;6.05;3
prancha5809;1882.28;50;5;5.22;5.87;7
prancha5810;4392.32;39;20;6.89;1.61;1
prancha5811;4285.51;21;18;9.61;6.71;2
prancha5812;2698.82;13;19;3.48;6.28;7
prancha5813;3561.45;25;7;7.44;2.77;4
prancha5814;755.84;22;11;8.29;7.23;1
prancha5815;2635.59;14;10;3.69;3.57;2
prancha5816;2140.77;16;16;7.35;7.78;6
prancha5817;2913.36;13;5;3.69;6.77;4
prancha5818;3632.63;49;4;3.55;1.74;3
prancha5819;1339.74;14;2;6.08;9.24;4
prancha5820;1606.95;31;10;3.4;7.76;6
prancha5821;1685.44;2;4;2.38;9.81;5
